event_id,shipment_id,event_type,location,event_time,duration_minutes
2542,SHP0385,Traffic Delay,Highway Checkpoint,2026-08-06 13:17:00,35
2543,SHP0385,Rest Stop,Highway Checkpoint,2026-08-06 11:37:00,22
2544,SHP0385,Rest Stop,City Entry,2026-08-06 12:08:00,20
2545,SHP0385,Arrival,Hyderabad,2026-08-06 14:32:00,0
2546,SHP0386,Departure,Salem,2026-08-03 05:09:00,0
2547,SHP0386,Rest Stop,Highway Checkpoint,2026-08-03 08:01:00,21
2548,SHP0386,Checkpoint,Cold Storage Facility,2026-08-03 06:02:00,0
2549,SHP0386,Cold Storage Stop,Distribution Center,2026-08-03 05:55:00,12
2550,SHP0386,Cold Storage Stop,Rest Area,2026-08-03 06:23:00,20
2551,SHP0386,Checkpoint,Distribution Center,2026-08-03 05:43:00,0
2552,SHP0386,Cold Storage Stop,Cold Storage Facility,2026-08-03 08:59:00,18
2553,SHP0386,Arrival,Madurai,2026-08-03 09:47:00,0
2554,SHP0387,Departure,Bengaluru,2026-08-03 07:54:00,0
2555,SHP0387,Checkpoint,Fuel Station,2026-08-03 10:13:00,0
2556,SHP0387,Rest Stop,Fuel Station,2026-08-03 08:31:00,13
2557,SHP0387,Rest Stop,Cold Storage Facility,2026-08-03 08:11:00,33
2558,SHP0387,Arrival,Kochi,2026-08-03 13:28:00,0
2559,SHP0388,Departure,Salem,2026-08-02 07:39:00,0
2560,SHP0388,Checkpoint,City Entry,2026-08-02 10:26:00,0
2561,SHP0388,Route Deviation,Cold Storage Facility,2026-08-02 08:16:00,57
2562,SHP0388,Rest Stop,Fuel Station,2026-08-02 10:46:00,15
2563,SHP0388,Checkpoint,Highway Checkpoint,2026-08-02 09:07:00,0
2564,SHP0388,Arrival,Bengaluru,2026-08-02 11:00:00,0
2565,SHP0389,Departure,Salem,2026-08-03 08:35:00,0
2566,SHP0389,Traffic Delay,Cold Storage Facility,2026-08-03 12:02:00,33
2567,SHP0389,Cold Storage Stop,Distribution Center,2026-08-03 10:03:00,16
2568,SHP0389,Checkpoint,Highway Checkpoint,2026-08-03 12:53:00,0
2569,SHP0389,Checkpoint,Rest Area,2026-08-03 11:27:00,0
2570,SHP0389,Checkpoint,Highway Checkpoint,2026-08-03 10:47:00,0
2571,SHP0389,Arrival,Hyderabad,2026-08-03 14:20:00,0
2572,SHP0390,Departure,Pune,2026-08-04 07:35:00,0
2573,SHP0390,Cold Storage Stop,Highway Checkpoint,2026-08-04 11:42:00,7
2574,SHP0390,Checkpoint,City Entry,2026-08-04 08:26:00,0
2575,SHP0390,Checkpoint,Cold Storage Facility,2026-08-04 08:58:00,0
2576,SHP0390,Checkpoint,City Entry,2026-08-04 12:52:00,0
2577,SHP0390,Arrival,Coimbatore,2026-08-04 13:19:00,0
2578,SHP0391,Departure,Pune,2026-08-02 07:36:00,0
2579,SHP0391,Route Deviation,Cold Storage Facility,2026-08-02 09:39:00,55
2580,SHP0391,Checkpoint,Fuel Station,2026-08-02 09:18:00,0
2581,SHP0391,Checkpoint,Distribution Center,2026-08-02 08:49:00,0
2582,SHP0391,Checkpoint,Highway Checkpoint,2026-08-02 08:41:00,0
2583,SHP0391,Rest Stop,Highway Checkpoint,2026-08-02 08:44:00,12
2584,SHP0391,Arrival,Kochi,2026-08-02 11:32:00,0
2585,SHP0392,Departure,Salem,2026-08-05 10:07:00,0
2586,SHP0392,Checkpoint,Distribution Center,2026-08-05 10:33:00,0
2587,SHP0392,Checkpoint,Rest Area,2026-08-05 11:18:00,0
2588,SHP0392,Cold Storage Stop,Cold Storage Facility,2026-08-05 11:24:00,12
2589,SHP0392,Checkpoint,City Entry,2026-08-05 12:47:00,0
2590,SHP0392,Arrival,Coimbatore,2026-08-05 13:04:00,0
2591,SHP0393,Departure,Pune,2026-08-05 05:13:00,0
2592,SHP0393,Cold Storage Stop,Highway Checkpoint,2026-08-05 08:42:00,20
2593,SHP0393,Checkpoint,Fuel Station,2026-08-05 06:33:00,0
2594,SHP0393,Checkpoint,Cold Storage Facility,2026-08-05 08:04:00,0
2595,SHP0393,Checkpoint,City Entry,2026-08-05 09:01:00,0
2596,SHP0393,Checkpoint,Distribution Center,2026-08-05 07:00:00,0
2597,SHP0393,Arrival,Coimbatore,2026-08-05 10:33:00,0
2598,SHP0394,Departure,Salem,2026-08-03 09:39:00,0
2599,SHP0394,Traffic Delay,Rest Area,2026-08-03 10:22:00,35
2600,SHP0394,Checkpoint,Rest Area,2026-08-03 10:24:00,0
2601,SHP0394,Cold Storage Stop,Fuel Station,2026-08-03 09:52:00,17
2602,SHP0394,Checkpoint,Fuel Station,2026-08-03 09:52:00,0
2603,SHP0394,Arrival,Madurai,2026-08-03 11:05:00,0
2604,SHP0395,Departure,Coimbatore,2026-08-06 10:00:00,0
2605,SHP0395,Rest Stop,Fuel Station,2026-08-06 10:16:00,14
2606,SHP0395,Checkpoint,Cold Storage Facility,2026-08-06 10:47:00,0
2607,SHP0395,Rest Stop,Rest Area,2026-08-06 11:14:00,39
2608,SHP0395,Checkpoint,Highway Checkpoint,2026-08-06 11:25:00,0
2609,SHP0395,Arrival,Salem,2026-08-06 11:46:00,0
2610,SHP0396,Departure,Coimbatore,2026-08-07 09:27:00,0
2611,SHP0396,Rest Stop,Highway Checkpoint,2026-08-07 10:11:00,22
2612,SHP0396,Checkpoint,Rest Area,2026-08-07 09:47:00,0
2613,SHP0396,Rest Stop,City Entry,2026-08-07 10:12:00,31
2614,SHP0396,Traffic Delay,Cold Storage Facility,2026-08-07 10:51:00,39
2615,SHP0396,Checkpoint,Rest Area,2026-08-07 10:51:00,0
2616,SHP0396,Arrival,Pune,2026-08-07 11:12:00,0
2617,SHP0397,Departure,Bangalore,2026-08-06 06:23:00,0
2618,SHP0397,Checkpoint,Distribution Center,2026-08-06 07:48:00,0
2619,SHP0397,Checkpoint,City Entry,2026-08-06 06:43:00,0
2620,SHP0397,Traffic Delay,Cold Storage Facility,2026-08-06 06:56:00,14
2621,SHP0397,Arrival,Kochi,2026-08-06 08:03:00,0
2622,SHP0398,Departure,Bengaluru,2026-08-05 10:24:00,0
2623,SHP0398,Cold Storage Stop,City Entry,2026-08-05 11:09:00,16
2624,SHP0398,Checkpoint,Cold Storage Facility,2026-08-05 11:27:00,0
2625,SHP0398,Checkpoint,City Entry,2026-08-05 10:42:00,0
2626,SHP0398,Arrival,Chennai,2026-08-05 14:49:00,0
2627,SHP0399,Departure,Bengaluru,2026-08-07 07:45:00,0
2628,SHP0399,Checkpoint,Highway Checkpoint,2026-08-07 08:37:00,0
2629,SHP0399,Checkpoint,Rest Area,2026-08-07 08:57:00,0
2630,SHP0399,Checkpoint,Cold Storage Facility,2026-08-07 08:52:00,0
2631,SHP0399,Cold Storage Stop,Highway Checkpoint,2026-08-07 08:04:00,6
2632,SHP0399,Checkpoint,Distribution Center,2026-08-07 08:17:00,0
2633,SHP0399,Checkpoint,Highway Checkpoint,2026-08-07 08:50:00,0
2634,SHP0399,Arrival,Mumbai,2026-08-07 09:14:00,0
2635,SHP0400,Departure,Coimbatore,2026-08-03 08:00:00,0
2636,SHP0400,Checkpoint,Cold Storage Facility,2026-08-03 10:08:00,0
2637,SHP0400,Checkpoint,Fuel Station,2026-08-03 09:11:00,0
2638,SHP0400,Rest Stop,Fuel Station,2026-08-03 09:15:00,19
2639,SHP0400,Route Deviation,City Entry,2026-08-03 09:19:00,43
2640,SHP0400,Rest Stop,Highway Checkpoint,2026-08-03 08:25:00,16
2641,SHP0400,Arrival,Pune,2026-08-03 10:43:00,0
2642,SHP0401,Departure,Mumbai,2026-08-03 06:02:00,0
2643,SHP0401,Checkpoint,Distribution Center,2026-08-03 08:10:00,0
2644,SHP0401,Rest Stop,Fuel Station,2026-08-03 09:13:00,17
2645,SHP0401,Traffic Delay,Highway Checkpoint,2026-08-03 09:54:00,40
2646,SHP0401,Cold Storage Stop,Rest Area,2026-08-03 06:40:00,15
2647,SHP0401,Arrival,Kochi,2026-08-03 11:23:00,0
2648,SHP0402,Departure,Mumbai,2026-08-03 09:10:00,0
2649,SHP0402,Cold Storage Stop,Cold Storage Facility,2026-08-03 09:24:00,13
2650,SHP0402,Traffic Delay,Rest Area,2026-08-03 09:58:00,36
2651,SHP0402,Checkpoint,Highway Checkpoint,2026-08-03 09:29:00,0
2652,SHP0402,Traffic Delay,Distribution Center,2026-08-03 09:25:00,53
2653,SHP0402,Arrival,Hyderabad,2026-08-03 10:28:00,0
2654,SHP0403,Departure,Madurai,2026-08-06 10:00:00,0
2655,SHP0403,Checkpoint,Cold Storage Facility,2026-08-06 10:29:00,0
2656,SHP0403,Checkpoint,Rest Area,2026-08-06 12:10:00,0
2657,SHP0403,Checkpoint,Rest Area,2026-08-06 11:16:00,0
2658,SHP0403,Arrival,Hyderabad,2026-08-06 12:20:00,0
2659,SHP0404,Departure,Bangalore,2026-08-05 08:22:00,0
2660,SHP0404,Checkpoint,Fuel Station,2026-08-05 11:28:00,0
2661,SHP0404,Checkpoint,City Entry,2026-08-05 10:51:00,0
2662,SHP0404,Traffic Delay,Cold Storage Facility,2026-08-05 09:04:00,59
2663,SHP0404,Checkpoint,Fuel Station,2026-08-05 10:31:00,0
2664,SHP0404,Arrival,Kochi,2026-08-05 12:44:00,0
2665,SHP0405,Departure,Salem,2026-08-03 06:33:00,0
2666,SHP0405,Checkpoint,Rest Area,2026-08-03 06:46:00,0
2667,SHP0405,Cold Storage Stop,Cold Storage Facility,2026-08-03 07:28:00,10
2668,SHP0405,Rest Stop,Cold Storage Facility,2026-08-03 06:59:00,36
2669,SHP0405,Cold Storage Stop,Cold Storage Facility,2026-08-03 07:02:00,20
2670,SHP0405,Cold Storage Stop,City Entry,2026-08-03 07:24:00,19
2671,SHP0405,Checkpoint,City Entry,2026-08-03 06:49:00,0
2672,SHP0405,Arrival,Bengaluru,2026-08-03 07:40:00,0
2673,SHP0406,Departure,Bangalore,2026-08-03 07:46:00,0
2674,SHP0406,Rest Stop,Fuel Station,2026-08-03 11:28:00,36
2675,SHP0406,Checkpoint,City Entry,2026-08-03 09:43:00,0
2676,SHP0406,Checkpoint,Fuel Station,2026-08-03 09:02:00,0
2677,SHP0406,Checkpoint,Distribution Center,2026-08-03 10:27:00,0
2678,SHP0406,Rest Stop,Cold Storage Facility,2026-08-03 11:35:00,28
2679,SHP0406,Arrival,Mumbai,2026-08-03 13:32:00,0
2680,SHP0407,Departure,Bengaluru,2026-08-01 07:52:00,0
2681,SHP0407,Checkpoint,Rest Area,2026-08-01 10:17:00,0
2682,SHP0407,Cold Storage Stop,Rest Area,2026-08-01 08:56:00,5
2683,SHP0407,Checkpoint,Cold Storage Facility,2026-08-01 08:05:00,0
2684,SHP0407,Cold Storage Stop,Highway Checkpoint,2026-08-01 10:24:00,20
2685,SHP0407,Checkpoint,Highway Checkpoint,2026-08-01 09:38:00,0
2686,SHP0407,Rest Stop,City Entry,2026-08-01 10:59:00,21
2687,SHP0407,Arrival,Madurai,2026-08-01 11:13:00,0
2688,SHP0408,Departure,Hyderabad,2026-08-03 06:29:00,0
2689,SHP0408,Cold Storage Stop,Fuel Station,2026-08-03 08:44:00,9
2690,SHP0408,Checkpoint,Distribution Center,2026-08-03 07:57:00,0
2691,SHP0408,Checkpoint,Rest Area,2026-08-03 06:40:00,0
2692,SHP0408,Checkpoint,Highway Checkpoint,2026-08-03 09:58:00,0
2693,SHP0408,Arrival,Bengaluru,2026-08-03 10:55:00,0
2694,SHP0409,Departure,Bengaluru,2026-08-01 07:11:00,0
2695,SHP0409,Checkpoint,Fuel Station,2026-08-01 09:26:00,0
2696,SHP0409,Cold Storage Stop,Rest Area,2026-08-01 11:20:00,14
2697,SHP0409,Checkpoint,Fuel Station,2026-08-01 11:27:00,0
2698,SHP0409,Arrival,Chennai,2026-08-01 11:39:00,0
2699,SHP0410,Departure,Mumbai,2026-08-07 09:04:00,0
2700,SHP0410,Cold Storage Stop,Distribution Center,2026-08-07 14:10:00,5
2701,SHP0410,Checkpoint,Fuel Station,2026-08-07 10:13:00,0
2702,SHP0410,Checkpoint,Distribution Center,2026-08-07 11:30:00,0
2703,SHP0410,Checkpoint,Highway Checkpoint,2026-08-07 11:16:00,0
2704,SHP0410,Checkpoint,City Entry,2026-08-07 10:50:00,0
2705,SHP0410,Arrival,Bangalore,2026-08-07 14:21:00,0
2706,SHP0411,Departure,Kochi,2026-08-04 05:51:00,0
2707,SHP0411,Rest Stop,City Entry,2026-08-04 06:38:00,37
2708,SHP0411,Checkpoint,Distribution Center,2026-08-04 10:21:00,0
2709,SHP0411,Traffic Delay,Rest Area,2026-08-04 06:23:00,12
2710,SHP0411,Checkpoint,City Entry,2026-08-04 07:12:00,0
2711,SHP0411,Arrival,Madurai,2026-08-04 11:13:00,0
2712,SHP0412,Departure,Kochi,2026-08-07 09:16:00,0
2713,SHP0412,Checkpoint,Highway Checkpoint,2026-08-07 11:26:00,0
2714,SHP0412,Checkpoint,Highway Checkpoint,2026-08-07 09:47:00,0
2715,SHP0412,Checkpoint,City Entry,2026-08-07 12:29:00,0
2716,SHP0412,Checkpoint,Fuel Station,2026-08-07 09:41:00,0
2717,SHP0412,Rest Stop,City Entry,2026-08-07 10:02:00,13
2718,SHP0412,Arrival,Mumbai,2026-08-07 14:02:00,0
2719,SHP0413,Departure,Salem,2026-08-05 08:49:00,0
2720,SHP0413,Checkpoint,Rest Area,2026-08-05 10:12:00,0
2721,SHP0413,Checkpoint,Fuel Station,2026-08-05 09:45:00,0
2722,SHP0413,Rest Stop,Distribution Center,2026-08-05 10:29:00,29
2723,SHP0413,Arrival,Bengaluru,2026-08-05 11:53:00,0
2724,SHP0414,Departure,Madurai,2026-08-05 10:29:00,0
2725,SHP0414,Traffic Delay,Rest Area,2026-08-05 11:41:00,22
2726,SHP0414,Rest Stop,Cold Storage Facility,2026-08-05 11:01:00,23
2727,SHP0414,Cold Storage Stop,Fuel Station,2026-08-05 11:08:00,16
2728,SHP0414,Arrival,Pune,2026-08-05 16:29:00,0
2729,SHP0415,Departure,Chennai,2026-08-04 05:16:00,0
2730,SHP0415,Checkpoint,Highway Checkpoint,2026-08-04 05:30:00,0
2731,SHP0415,Checkpoint,Highway Checkpoint,2026-08-04 05:41:00,0
2732,SHP0415,Checkpoint,Distribution Center,2026-08-04 06:10:00,0
2733,SHP0415,Rest Stop,City Entry,2026-08-04 06:05:00,20
2734,SHP0415,Rest Stop,Highway Checkpoint,2026-08-04 06:16:00,40
2735,SHP0415,Cold Storage Stop,Distribution Center,2026-08-04 05:42:00,6
2736,SHP0415,Arrival,Pune,2026-08-04 06:50:00,0
2737,SHP0416,Departure,Salem,2026-08-05 10:44:00,0
2738,SHP0416,Rest Stop,City Entry,2026-08-05 11:33:00,18
2739,SHP0416,Cold Storage Stop,Distribution Center,2026-08-05 12:43:00,13
2740,SHP0416,Checkpoint,Cold Storage Facility,2026-08-05 12:14:00,0
2741,SHP0416,Checkpoint,Fuel Station,2026-08-05 12:31:00,0
2742,SHP0416,Checkpoint,Distribution Center,2026-08-05 12:53:00,0
2743,SHP0416,Arrival,Hyderabad,2026-08-05 13:41:00,0
2744,SHP0417,Departure,Madurai,2026-08-05 07:33:00,0
2745,SHP0417,Cold Storage Stop,Cold Storage Facility,2026-08-05 11:13:00,8
2746,SHP0417,Cold Storage Stop,City Entry,2026-08-05 09:07:00,14
2747,SHP0417,Checkpoint,City Entry,2026-08-05 07:51:00,0
2748,SHP0417,Checkpoint,Fuel Station,2026-08-05 08:39:00,0
2749,SHP0417,Checkpoint,Rest Area,2026-08-05 09:57:00,0
2750,SHP0417,Arrival,Salem,2026-08-05 13:07:00,0
2751,SHP0418,Departure,Chennai,2026-08-07 06:18:00,0
2752,SHP0418,Cold Storage Stop,Fuel Station,2026-08-07 07:30:00,5
2753,SHP0418,Checkpoint,Highway Checkpoint,2026-08-07 06:58:00,0
2754,SHP0418,Traffic Delay,Cold Storage Facility,2026-08-07 06:52:00,19
2755,SHP0418,Cold Storage Stop,Highway Checkpoint,2026-08-07 07:52:00,12
2756,SHP0418,Checkpoint,Highway Checkpoint,2026-08-07 07:29:00,0
2757,SHP0418,Arrival,Kochi,2026-08-07 08:05:00,0
2758,SHP0419,Departure,Salem,2026-08-02 05:35:00,0
2759,SHP0419,Cold Storage Stop,Cold Storage Facility,2026-08-02 06:38:00,13
2760,SHP0419,Checkpoint,Cold Storage Facility,2026-08-02 05:56:00,0
2761,SHP0419,Checkpoint,Fuel Station,2026-08-02 06:15:00,0
2762,SHP0419,Checkpoint,Fuel Station,2026-08-02 07:19:00,0
2763,SHP0419,Arrival,Madurai,2026-08-02 08:06:00,0
2764,SHP0420,Departure,Pune,2026-08-07 07:13:00,0
2765,SHP0420,Checkpoint,Distribution Center,2026-08-07 08:03:00,0
2766,SHP0420,Checkpoint,Cold Storage Facility,2026-08-07 07:48:00,0
2767,SHP0420,Checkpoint,City Entry,2026-08-07 12:29:00,0
2768,SHP0420,Rest Stop,Distribution Center,2026-08-07 11:54:00,15
2769,SHP0420,Checkpoint,Highway Checkpoint,2026-08-07 09:40:00,0
2770,SHP0420,Checkpoint,Highway Checkpoint,2026-08-07 12:42:00,0
2771,SHP0420,Arrival,Madurai,2026-08-07 13:06:00,0
2772,SHP0421,Departure,Kochi,2026-08-01 10:43:00,0
2773,SHP0421,Cold Storage Stop,Cold Storage Facility,2026-08-01 13:03:00,7
2774,SHP0421,Checkpoint,Rest Area,2026-08-01 11:07:00,0
2775,SHP0421,Traffic Delay,City Entry,2026-08-01 12:32:00,24
2776,SHP0421,Route Deviation,Distribution Center,2026-08-01 12:14:00,59
2777,SHP0421,Cold Storage Stop,Distribution Center,2026-08-01 12:22:00,6
2778,SHP0421,Arrival,Coimbatore,2026-08-01 13:20:00,0
2779,SHP0422,Departure,Pune,2026-08-06 06:47:00,0
2780,SHP0422,Checkpoint,Fuel Station,2026-08-06 09:05:00,0
2781,SHP0422,Checkpoint,City Entry,2026-08-06 08:23:00,0
2782,SHP0422,Checkpoint,Highway Checkpoint,2026-08-06 07:51:00,0
2783,SHP0422,Arrival,Hyderabad,2026-08-06 09:50:00,0
2784,SHP0423,Departure,Kochi,2026-08-04 06:12:00,0
2785,SHP0423,Checkpoint,Distribution Center,2026-08-04 07:11:00,0
2786,SHP0423,Checkpoint,Cold Storage Facility,2026-08-04 08:39:00,0
2787,SHP0423,Checkpoint,Distribution Center,2026-08-04 08:01:00,0
2788,SHP0423,Checkpoint,Distribution Center,2026-08-04 07:43:00,0
2789,SHP0423,Arrival,Hyderabad,2026-08-04 09:19:00,0
2790,SHP0424,Departure,Bengaluru,2026-08-03 06:49:00,0
2791,SHP0424,Checkpoint,Highway Checkpoint,2026-08-03 08:19:00,0
2792,SHP0424,Checkpoint,Distribution Center,2026-08-03 08:03:00,0
2793,SHP0424,Rest Stop,Cold Storage Facility,2026-08-03 07:37:00,27
2794,SHP0424,Cold Storage Stop,Fuel Station,2026-08-03 07:21:00,10
2795,SHP0424,Arrival,Madurai,2026-08-03 08:43:00,0
2796,SHP0425,Departure,Bangalore,2026-08-03 09:00:00,0
2797,SHP0425,Checkpoint,City Entry,2026-08-03 11:55:00,0
2798,SHP0425,Rest Stop,Fuel Station,2026-08-03 13:10:00,40
2799,SHP0425,Checkpoint,Fuel Station,2026-08-03 11:17:00,0
2800,SHP0425,Checkpoint,Fuel Station,2026-08-03 09:29:00,0
2801,SHP0425,Checkpoint,City Entry,2026-08-03 12:15:00,0
2802,SHP0425,Arrival,Pune,2026-08-03 14:37:00,0
2803,SHP0426,Departure,Chennai,2026-08-02 07:39:00,0
2804,SHP0426,Rest Stop,Rest Area,2026-08-02 09:04:00,36
2805,SHP0426,Checkpoint,Fuel Station,2026-08-02 09:53:00,0
2806,SHP0426,Checkpoint,Distribution Center,2026-08-02 10:16:00,0
2807,SHP0426,Checkpoint,Fuel Station,2026-08-02 07:58:00,0
2808,SHP0426,Cold Storage Stop,Fuel Station,2026-08-02 08:31:00,20
2809,SHP0426,Arrival,Pune,2026-08-02 11:20:00,0
2810,SHP0427,Departure,Pune,2026-08-03 07:31:00,0
2811,SHP0427,Rest Stop,Distribution Center,2026-08-03 09:28:00,39
2812,SHP0427,Checkpoint,City Entry,2026-08-03 07:41:00,0
2813,SHP0427,Checkpoint,Fuel Station,2026-08-03 08:57:00,0
2814,SHP0427,Checkpoint,Cold Storage Facility,2026-08-03 09:20:00,0
2815,SHP0427,Checkpoint,City Entry,2026-08-03 09:19:00,0
2816,SHP0427,Arrival,Bengaluru,2026-08-03 10:04:00,0
2817,SHP0428,Departure,Mumbai,2026-08-02 08:14:00,0
2818,SHP0428,Checkpoint,Rest Area,2026-08-02 13:08:00,0
2819,SHP0428,Rest Stop,City Entry,2026-08-02 09:30:00,32
2820,SHP0428,Checkpoint,Fuel Station,2026-08-02 12:30:00,0
2821,SHP0428,Arrival,Kochi,2026-08-02 14:09:00,0
2822,SHP0429,Departure,Coimbatore,2026-08-01 09:51:00,0
2823,SHP0429,Checkpoint,Highway Checkpoint,2026-08-01 11:53:00,0
2824,SHP0429,Checkpoint,Cold Storage Facility,2026-08-01 10:12:00,0
2825,SHP0429,Route Deviation,Highway Checkpoint,2026-08-01 11:55:00,63
2826,SHP0429,Traffic Delay,Highway Checkpoint,2026-08-01 10:58:00,47
2827,SHP0429,Cold Storage Stop,Rest Area,2026-08-01 14:17:00,18
2828,SHP0429,Arrival,Chennai,2026-08-01 14:27:00,0
2829,SHP0430,Departure,Pune,2026-08-01 05:32:00,0
2830,SHP0430,Cold Storage Stop,Distribution Center,2026-08-01 07:54:00,8
2831,SHP0430,Checkpoint,Fuel Station,2026-08-01 07:43:00,0
2832,SHP0430,Checkpoint,Cold Storage Facility,2026-08-01 08:01:00,0
2833,SHP0430,Arrival,Mumbai,2026-08-01 09:29:00,0
2834,SHP0431,Departure,Salem,2026-08-04 08:07:00,0
2835,SHP0431,Rest Stop,Fuel Station,2026-08-04 10:37:00,40
2836,SHP0431,Cold Storage Stop,Highway Checkpoint,2026-08-04 10:40:00,10
2837,SHP0431,Checkpoint,Rest Area,2026-08-04 08:31:00,0
2838,SHP0431,Cold Storage Stop,Cold Storage Facility,2026-08-04 13:10:00,15
2839,SHP0431,Rest Stop,City Entry,2026-08-04 12:47:00,11
2840,SHP0431,Arrival,Coimbatore,2026-08-04 13:32:00,0
2841,SHP0432,Departure,Pune,2026-08-06 10:00:00,0
2842,SHP0432,Checkpoint,Distribution Center,2026-08-06 10:32:00,0
2843,SHP0432,Cold Storage Stop,Cold Storage Facility,2026-08-06 10:54:00,19
2844,SHP0432,Cold Storage Stop,Cold Storage Facility,2026-08-06 10:35:00,12
2845,SHP0432,Cold Storage Stop,Rest Area,2026-08-06 10:28:00,6
2846,SHP0432,Arrival,Madurai,2026-08-06 11:06:00,0
2847,SHP0433,Departure,Hyderabad,2026-08-03 09:06:00,0
2848,SHP0433,Checkpoint,Rest Area,2026-08-03 10:15:00,0
2849,SHP0433,Checkpoint,City Entry,2026-08-03 11:35:00,0
2850,SHP0433,Rest Stop,Highway Checkpoint,2026-08-03 11:51:00,38
2851,SHP0433,Cold Storage Stop,Fuel Station,2026-08-03 11:08:00,10
2852,SHP0433,Checkpoint,Highway Checkpoint,2026-08-03 11:09:00,0
2853,SHP0433,Arrival,Salem,2026-08-03 12:52:00,0
2854,SHP0434,Departure,Madurai,2026-08-07 07:11:00,0
2855,SHP0434,Checkpoint,Distribution Center,2026-08-07 07:45:00,0
2856,SHP0434,Rest Stop,Rest Area,2026-08-07 12:41:00,14
2857,SHP0434,Traffic Delay,Fuel Station,2026-08-07 08:01:00,15
2858,SHP0434,Checkpoint,Fuel Station,2026-08-07 11:23:00,0
2859,SHP0434,Cold Storage Stop,City Entry,2026-08-07 11:12:00,8
2860,SHP0434,Arrival,Bengaluru,2026-08-07 12:51:00,0
2861,SHP0435,Departure,Kochi,2026-08-01 07:30:00,0
2862,SHP0435,Checkpoint,City Entry,2026-08-01 08:52:00,0
2863,SHP0435,Rest Stop,City Entry,2026-08-01 09:45:00,23
2864,SHP0435,Checkpoint,Fuel Station,2026-08-01 09:47:00,0
2865,SHP0435,Route Deviation,Fuel Station,2026-08-01 10:53:00,28
2866,SHP0435,Arrival,Hyderabad,2026-08-01 11:25:00,0
2867,SHP0436,Departure,Madurai,2026-08-06 08:27:00,0
2868,SHP0436,Checkpoint,Rest Area,2026-08-06 10:45:00,0
2869,SHP0436,Checkpoint,City Entry,2026-08-06 08:38:00,0
2870,SHP0436,Rest Stop,City Entry,2026-08-06 08:44:00,38
2871,SHP0436,Arrival,Coimbatore,2026-08-06 11:14:00,0
2872,SHP0437,Departure,Salem,2026-08-07 07:54:00,0
2873,SHP0437,Checkpoint,Distribution Center,2026-08-07 09:05:00,0
2874,SHP0437,Checkpoint,City Entry,2026-08-07 10:47:00,0
2875,SHP0437,Rest Stop,City Entry,2026-08-07 09:14:00,28
2876,SHP0437,Traffic Delay,City Entry,2026-08-07 09:09:00,15
2877,SHP0437,Arrival,Madurai,2026-08-07 12:19:00,0
2878,SHP0438,Departure,Kochi,2026-08-05 06:36:00,0
2879,SHP0438,Rest Stop,Rest Area,2026-08-05 08:32:00,30
2880,SHP0438,Checkpoint,Distribution Center,2026-08-05 07:06:00,0
2881,SHP0438,Checkpoint,Distribution Center,2026-08-05 08:07:00,0
2882,SHP0438,Checkpoint,Fuel Station,2026-08-05 06:55:00,0
2883,SHP0438,Arrival,Pune,2026-08-05 08:43:00,0
2884,SHP0439,Departure,Bengaluru,2026-08-02 05:46:00,0
2885,SHP0439,Checkpoint,Highway Checkpoint,2026-08-02 06:33:00,0
2886,SHP0439,Checkpoint,Fuel Station,2026-08-02 08:41:00,0
2887,SHP0439,Checkpoint,City Entry,2026-08-02 07:09:00,0
2888,SHP0439,Cold Storage Stop,Fuel Station,2026-08-02 08:08:00,14
2889,SHP0439,Checkpoint,City Entry,2026-08-02 08:19:00,0
2890,SHP0439,Traffic Delay,Rest Area,2026-08-02 07:31:00,50
2891,SHP0439,Arrival,Hyderabad,2026-08-02 09:04:00,0
2892,SHP0440,Departure,Hyderabad,2026-08-04 08:54:00,0
2893,SHP0440,Traffic Delay,Rest Area,2026-08-04 09:56:00,31
2894,SHP0440,Checkpoint,Fuel Station,2026-08-04 12:18:00,0
2895,SHP0440,Checkpoint,Distribution Center,2026-08-04 12:50:00,0
2896,SHP0440,Checkpoint,Rest Area,2026-08-04 11:35:00,0
2897,SHP0440,Arrival,Mumbai,2026-08-04 13:09:00,0
2898,SHP0441,Departure,Hyderabad,2026-08-04 10:09:00,0
2899,SHP0441,Cold Storage Stop,Rest Area,2026-08-04 11:19:00,5
2900,SHP0441,Checkpoint,Rest Area,2026-08-04 12:13:00,0
2901,SHP0441,Rest Stop,Cold Storage Facility,2026-08-04 11:26:00,22
2902,SHP0441,Checkpoint,Fuel Station,2026-08-04 13:55:00,0
2903,SHP0441,Cold Storage Stop,Rest Area,2026-08-04 14:52:00,17
2904,SHP0441,Checkpoint,Fuel Station,2026-08-04 10:55:00,0
2905,SHP0441,Arrival,Coimbatore,2026-08-04 15:11:00,0
2906,SHP0442,Departure,Chennai,2026-08-02 08:31:00,0
2907,SHP0442,Cold Storage Stop,Fuel Station,2026-08-02 10:08:00,8
2908,SHP0442,Rest Stop,Rest Area,2026-08-02 10:14:00,37
2909,SHP0442,Cold Storage Stop,Fuel Station,2026-08-02 09:01:00,19
2910,SHP0442,Checkpoint,Rest Area,2026-08-02 10:07:00,0
2911,SHP0442,Cold Storage Stop,Cold Storage Facility,2026-08-02 10:24:00,17
2912,SHP0442,Traffic Delay,Cold Storage Facility,2026-08-02 09:39:00,60
2913,SHP0442,Arrival,Coimbatore,2026-08-02 10:39:00,0
