shipment_id,strategy,cost,delivery_time_minutes,emissions_kg,reliability,cost_score,delivery_time_minutes_score,emissions_kg_score,reliability_score,overall_score
SHP0001,Reliable,211.2,150.1,147.84000000000003,0.97,71.52924594785061,73.07347670250897,73.08954524144397,97.0,79.86858971087868
SHP0002,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0003,Reliable,285.59999999999997,179.54999999999998,199.92000000000002,0.97,54.05214940098663,59.87903225806453,57.829348335677444,97.0,69.14866508189827
SHP0004,Reliable,194.4,143.45,136.08,0.97,75.4756871035941,76.05286738351255,76.53539615564932,97.0,82.28921785290652
SHP0005,Reliable,338.4,200.45,236.88000000000002,0.97,41.64904862579282,50.5152329749104,46.99953117674636,97.0,61.54097663552507
SHP0006,Reliable,256.8,168.15,179.76000000000002,0.97,60.81747709654687,64.98655913978494,63.73652133145804,97.0,73.29831332537456
SHP0007,Reliable,235.2,159.6,164.64000000000001,0.97,65.89147286821706,68.81720430107528,68.16690107829348,97.0,76.41054950798178
SHP0008,Reliable,326.4,195.7,228.48000000000005,0.97,44.467935165609596,52.64336917562724,49.4608532583216,97.0,63.269996736973525
SHP0009,Reliable,144.0,123.5,100.80000000000001,0.97,87.31501057082453,84.9910394265233,86.87294889826535,97.0,89.55110227899003
SHP0010,Reliable,168.0,133.0,117.60000000000001,0.97,81.67723749119098,80.73476702508961,81.95030473511486,97.0,86.09306207609312
SHP0011,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0012,Reliable,201.6,146.29999999999998,141.12,0.97,73.78435517970402,74.77598566308245,75.05860290670418,97.0,81.25180579203746
SHP0013,Reliable,158.4,129.2,110.88000000000001,0.97,83.9323467230444,82.43727598566308,83.91936240037506,97.0,87.47627815725188
SHP0014,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0015,Reliable,276.0,175.75,193.20000000000002,0.97,56.30725863284003,61.581541218637994,59.798406000937646,97.0,70.53188116305704
SHP0016,Reliable,213.6,151.04999999999998,149.52,0.97,70.96546863988723,72.6478494623656,72.59728082512893,97.0,79.52278569058899
SHP0017,Reliable,213.6,151.04999999999998,149.52,0.97,70.96546863988723,72.6478494623656,72.59728082512893,97.0,79.52278569058899
SHP0018,Reliable,295.2,183.35,206.64000000000001,0.97,51.797040169133204,58.176523297491045,55.86029067041726,97.0,67.76544900073951
SHP0019,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0020,Reliable,175.2,135.85,122.64000000000001,0.97,79.98590556730092,79.4578853046595,80.4735114861697,97.0,85.05565001522403
SHP0021,Reliable,223.2,154.85,156.24,0.97,68.71035940803382,70.94534050179212,70.62822315986872,97.0,78.13956960943023
SHP0022,Reliable,163.2,131.1,114.24000000000002,0.97,82.80479210711769,81.58602150537635,82.93483356774496,97.0,86.7846701166725
SHP0023,Reliable,264.0,171.0,184.8,0.97,59.126145172656805,63.70967741935484,62.259728082512886,97.0,72.26090126450549
SHP0024,Reliable,295.2,183.35,206.64000000000001,0.97,51.797040169133204,58.176523297491045,55.86029067041726,97.0,67.76544900073951
SHP0025,Reliable,206.4,148.2,144.48,0.97,72.65680056377731,73.9247311827957,74.07407407407408,97.0,80.56019775145806
SHP0026,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0027,Reliable,252.0,166.25,176.4,0.97,61.94503171247357,65.83781362007169,64.72105016408814,97.0,73.98992136595395
SHP0028,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0029,Reliable,352.8,206.14999999999998,246.96000000000004,0.97,38.26638477801269,47.96146953405019,44.04594467885607,97.0,59.46615251378693
SHP0030,Reliable,151.2,126.35,105.84000000000002,0.97,85.62367864693447,83.71415770609319,85.39615564932019,97.0,88.51369021812094
SHP0031,Reliable,158.4,129.2,110.88000000000001,0.97,83.9323467230444,82.43727598566308,83.91936240037506,97.0,87.47627815725188
SHP0032,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0033,Reliable,220.79999999999998,153.9,154.56000000000003,0.97,69.27413671599719,71.37096774193547,71.12048757618378,97.0,78.48537362971992
SHP0034,Reliable,151.2,126.35,105.84000000000002,0.97,85.62367864693447,83.71415770609319,85.39615564932019,97.0,88.51369021812094
SHP0035,Reliable,204.0,147.25,142.8,0.97,73.22057787174067,74.35035842293907,74.56633849038911,97.0,80.90600177174775
SHP0036,Reliable,132.0,118.75,92.4,0.97,90.13389711064129,87.11917562724014,89.3342709798406,97.0,91.28012238043847
SHP0037,Reliable,254.39999999999998,167.2,178.08000000000004,0.97,61.38125440451023,65.41218637992831,64.22878574777307,97.0,73.64411734566424
SHP0038,Reliable,254.39999999999998,167.2,178.08000000000004,0.97,61.38125440451023,65.41218637992831,64.22878574777307,97.0,73.64411734566424
SHP0039,Reliable,271.2,173.85,189.84000000000003,0.97,57.434813248766744,62.432795698924735,60.78293483356774,97.0,71.22348920363642
SHP0040,Reliable,184.79999999999998,139.65,129.36,0.97,77.73079633544752,77.75537634408602,78.50445382090952,97.0,83.67243393406528
SHP0041,Reliable,194.4,143.45,136.08,0.97,75.4756871035941,76.05286738351255,76.53539615564932,97.0,82.28921785290652
SHP0042,Reliable,280.8,177.65,196.56000000000003,0.97,55.17970401691332,60.730286738351246,58.813877168307535,97.0,69.84027312247765
SHP0043,Reliable,168.0,133.0,117.60000000000001,0.97,81.67723749119098,80.73476702508961,81.95030473511486,97.0,86.09306207609312
SHP0044,Reliable,280.8,177.65,196.56000000000003,0.97,55.17970401691332,60.730286738351246,58.813877168307535,97.0,69.84027312247765
SHP0045,Reliable,153.6,127.3,107.52000000000001,0.97,85.0599013389711,83.28853046594982,84.90389123300514,97.0,88.16788619783125
SHP0046,Reliable,324.0,194.75,226.8,0.97,45.031712473572945,53.068996415770606,49.953117674636665,97.0,63.615800757263216
SHP0047,Reliable,252.0,166.25,176.4,0.97,61.94503171247357,65.83781362007169,64.72105016408814,97.0,73.98992136595395
SHP0048,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0049,Reliable,163.2,131.1,114.24000000000002,0.97,82.80479210711769,81.58602150537635,82.93483356774496,97.0,86.7846701166725
SHP0050,Reliable,177.6,136.79999999999998,124.32000000000001,0.97,79.42212825933755,79.03225806451614,79.98124706985466,97.0,84.70984599493435
SHP0051,Reliable,187.2,140.6,131.04000000000002,0.97,77.16701902748414,77.32974910394266,78.01218940459447,97.0,83.32662991377559
SHP0052,Reliable,249.6,165.29999999999998,174.72000000000003,0.97,62.50880902043693,66.26344086021506,65.21331458040318,97.0,74.33572538624364
SHP0053,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0054,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0055,Reliable,244.79999999999998,163.4,171.36,0.97,63.63636363636365,67.11469534050178,66.19784341303328,97.0,75.02733342682302
SHP0056,Reliable,266.4,171.95,186.48000000000002,0.97,58.56236786469346,63.28405017921147,61.76746366619784,97.0,71.9150972442158
SHP0057,Reliable,278.4,176.7,194.88000000000002,0.97,55.74348132487669,61.155913978494624,59.306141584622594,97.0,70.18607714276735
SHP0058,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0059,Reliable,132.0,118.75,92.4,0.97,90.13389711064129,87.11917562724014,89.3342709798406,97.0,91.28012238043847
SHP0060,Reliable,158.4,129.2,110.88000000000001,0.97,83.9323467230444,82.43727598566308,83.91936240037506,97.0,87.47627815725188
SHP0061,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0062,Reliable,235.2,159.6,164.64000000000001,0.97,65.89147286821706,68.81720430107528,68.16690107829348,97.0,76.41054950798178
SHP0063,Reliable,177.6,136.79999999999998,124.32000000000001,0.97,79.42212825933755,79.03225806451614,79.98124706985466,97.0,84.70984599493435
SHP0064,Reliable,352.8,206.14999999999998,246.96000000000004,0.97,38.26638477801269,47.96146953405019,44.04594467885607,97.0,59.46615251378693
SHP0065,Reliable,199.2,145.35,139.44000000000003,0.97,74.34813248766737,75.20161290322581,75.55086732301922,97.0,81.59760981232714
SHP0066,Reliable,225.6,155.79999999999998,157.92000000000002,0.97,68.14658210007048,70.51971326164875,70.13595874355369,97.0,77.79376558914053
SHP0067,Reliable,192.0,142.5,134.4,0.97,76.03946441155743,76.47849462365592,77.02766057196436,97.0,82.63502187319621
SHP0068,Reliable,292.8,182.39999999999998,204.96000000000004,0.97,52.360817477096546,58.602150537634415,56.352555086732295,97.0,68.1112530210292
SHP0069,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0070,Reliable,170.4,133.95,119.28000000000002,0.97,81.11346018322763,80.30913978494624,81.4580403187998,97.0,85.74725805580343
SHP0071,Reliable,189.6,141.54999999999998,132.72,0.97,76.60324171952078,76.90412186379929,77.51992498827943,97.0,82.9808258934859
SHP0072,Reliable,264.0,171.0,184.8,0.97,59.126145172656805,63.70967741935484,62.259728082512886,97.0,72.26090126450549
SHP0073,Reliable,256.8,168.15,179.76000000000002,0.97,60.81747709654687,64.98655913978494,63.73652133145804,97.0,73.29831332537456
SHP0074,Reliable,288.0,180.5,201.60000000000002,0.97,53.48837209302326,59.45340501792115,57.3370839193624,97.0,68.80286106160858
SHP0075,Reliable,189.6,141.54999999999998,132.72,0.97,76.60324171952078,76.90412186379929,77.51992498827943,97.0,82.9808258934859
SHP0076,Reliable,141.6,122.55,99.12,0.97,87.87878787878788,85.41666666666666,87.3652133145804,97.0,89.8969062992797
SHP0077,Reliable,213.6,151.04999999999998,149.52,0.97,70.96546863988723,72.6478494623656,72.59728082512893,97.0,79.52278569058899
SHP0078,Reliable,177.6,136.79999999999998,124.32000000000001,0.97,79.42212825933755,79.03225806451614,79.98124706985466,97.0,84.70984599493435
SHP0079,Reliable,276.0,175.75,193.20000000000002,0.97,56.30725863284003,61.581541218637994,59.798406000937646,97.0,70.53188116305704
SHP0080,Reliable,213.6,151.04999999999998,149.52,0.97,70.96546863988723,72.6478494623656,72.59728082512893,97.0,79.52278569058899
SHP0081,Reliable,235.2,159.6,164.64000000000001,0.97,65.89147286821706,68.81720430107528,68.16690107829348,97.0,76.41054950798178
SHP0082,Reliable,192.0,142.5,134.4,0.97,76.03946441155743,76.47849462365592,77.02766057196436,97.0,82.63502187319621
SHP0083,Reliable,218.4,152.95,152.88,0.97,69.83791402396055,71.79659498207886,71.61275199249883,97.0,78.83117765000962
SHP0084,Reliable,228.0,156.75,159.6,0.97,67.58280479210713,70.09408602150538,69.64369432723863,97.0,77.44796156885084
SHP0085,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0086,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0087,Reliable,254.39999999999998,167.2,178.08000000000004,0.97,61.38125440451023,65.41218637992831,64.22878574777307,97.0,73.64411734566424
SHP0088,Reliable,189.6,141.54999999999998,132.72,0.97,76.60324171952078,76.90412186379929,77.51992498827943,97.0,82.9808258934859
SHP0089,Reliable,165.6,132.04999999999998,115.92000000000002,0.97,82.24101479915433,81.16039426523298,82.44256915142991,97.0,86.43886609638281
SHP0090,Reliable,266.4,171.95,186.48000000000002,0.97,58.56236786469346,63.28405017921147,61.76746366619784,97.0,71.9150972442158
SHP0091,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0092,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0093,Reliable,213.6,151.04999999999998,149.52,0.97,70.96546863988723,72.6478494623656,72.59728082512893,97.0,79.52278569058899
SHP0094,Reliable,386.4,219.45,270.48,0.97,30.373502466525736,42.002688172043015,37.154242850445385,97.0,54.62489622973126
SHP0095,Reliable,343.2,202.35,240.24,0.97,40.52149400986611,49.663978494623656,46.01500234411627,97.0,60.84936859494569
SHP0096,Reliable,208.79999999999998,149.15,146.16000000000003,0.97,72.09302325581397,73.49910394265233,73.58180965775902,97.0,80.21439373116837
SHP0097,Reliable,324.0,194.75,226.8,0.97,45.031712473572945,53.068996415770606,49.953117674636665,97.0,63.615800757263216
SHP0098,Reliable,136.79999999999998,120.64999999999999,95.76,0.97,89.0063424947146,86.26792114695341,88.3497421472105,97.0,90.5885143398591
SHP0099,Reliable,225.6,155.79999999999998,157.92000000000002,0.97,68.14658210007048,70.51971326164875,70.13595874355369,97.0,77.79376558914053
SHP0100,Reliable,292.8,182.39999999999998,204.96000000000004,0.97,52.360817477096546,58.602150537634415,56.352555086732295,97.0,68.1112530210292
SHP0101,Reliable,165.6,132.04999999999998,115.92000000000002,0.97,82.24101479915433,81.16039426523298,82.44256915142991,97.0,86.43886609638281
SHP0102,Reliable,189.6,141.54999999999998,132.72,0.97,76.60324171952078,76.90412186379929,77.51992498827943,97.0,82.9808258934859
SHP0103,Reliable,175.2,135.85,122.64000000000001,0.97,79.98590556730092,79.4578853046595,80.4735114861697,97.0,85.05565001522403
SHP0104,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0105,Reliable,285.59999999999997,179.54999999999998,199.92000000000002,0.97,54.05214940098663,59.87903225806453,57.829348335677444,97.0,69.14866508189827
SHP0106,Reliable,144.0,123.5,100.80000000000001,0.97,87.31501057082453,84.9910394265233,86.87294889826535,97.0,89.55110227899003
SHP0107,Reliable,199.2,145.35,139.44000000000003,0.97,74.34813248766737,75.20161290322581,75.55086732301922,97.0,81.59760981232714
SHP0108,Reliable,230.39999999999998,157.7,161.28000000000003,0.97,67.01902748414376,69.668458781362,69.15142991092358,97.0,77.10215754856115
SHP0109,Reliable,192.0,142.5,134.4,0.97,76.03946441155743,76.47849462365592,77.02766057196436,97.0,82.63502187319621
SHP0110,Reliable,271.2,173.85,189.84000000000003,0.97,57.434813248766744,62.432795698924735,60.78293483356774,97.0,71.22348920363642
SHP0111,Reliable,254.39999999999998,167.2,178.08000000000004,0.97,61.38125440451023,65.41218637992831,64.22878574777307,97.0,73.64411734566424
SHP0112,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0113,Reliable,189.6,141.54999999999998,132.72,0.97,76.60324171952078,76.90412186379929,77.51992498827943,97.0,82.9808258934859
SHP0114,Reliable,230.39999999999998,157.7,161.28000000000003,0.97,67.01902748414376,69.668458781362,69.15142991092358,97.0,77.10215754856115
SHP0115,Reliable,235.2,159.6,164.64000000000001,0.97,65.89147286821706,68.81720430107528,68.16690107829348,97.0,76.41054950798178
SHP0116,Reliable,285.59999999999997,179.54999999999998,199.92000000000002,0.97,54.05214940098663,59.87903225806453,57.829348335677444,97.0,69.14866508189827
SHP0117,Reliable,304.8,187.14999999999998,213.36,0.97,49.54193093727978,56.47401433691756,53.891233005157055,97.0,66.38223291958074
SHP0118,Reliable,144.0,123.5,100.80000000000001,0.97,87.31501057082453,84.9910394265233,86.87294889826535,97.0,89.55110227899003
SHP0119,Reliable,194.4,143.45,136.08,0.97,75.4756871035941,76.05286738351255,76.53539615564932,97.0,82.28921785290652
SHP0120,Reliable,321.59999999999997,193.79999999999998,225.12,0.97,45.59548978153631,53.49462365591398,50.44538209095172,97.0,63.96160477755292
SHP0121,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0122,Reliable,252.0,166.25,176.4,0.97,61.94503171247357,65.83781362007169,64.72105016408814,97.0,73.98992136595395
SHP0123,Reliable,158.4,129.2,110.88000000000001,0.97,83.9323467230444,82.43727598566308,83.91936240037506,97.0,87.47627815725188
SHP0124,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0125,Reliable,283.2,178.6,198.24,0.97,54.61592670894997,60.30465949820789,58.321612751992504,97.0,69.49446910218796
SHP0126,Reliable,252.0,166.25,176.4,0.97,61.94503171247357,65.83781362007169,64.72105016408814,97.0,73.98992136595395
SHP0127,Reliable,249.6,165.29999999999998,174.72000000000003,0.97,62.50880902043693,66.26344086021506,65.21331458040318,97.0,74.33572538624364
SHP0128,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0129,Reliable,256.8,168.15,179.76000000000002,0.97,60.81747709654687,64.98655913978494,63.73652133145804,97.0,73.29831332537456
SHP0130,Reliable,271.2,173.85,189.84000000000003,0.97,57.434813248766744,62.432795698924735,60.78293483356774,97.0,71.22348920363642
SHP0131,Reliable,249.6,165.29999999999998,174.72000000000003,0.97,62.50880902043693,66.26344086021506,65.21331458040318,97.0,74.33572538624364
SHP0132,Reliable,132.0,118.75,92.4,0.97,90.13389711064129,87.11917562724014,89.3342709798406,97.0,91.28012238043847
SHP0133,Reliable,134.4,119.69999999999999,94.08000000000001,0.97,89.57011980267795,86.69354838709677,88.84200656352556,97.0,90.93431836014878
SHP0134,Reliable,177.6,136.79999999999998,124.32000000000001,0.97,79.42212825933755,79.03225806451614,79.98124706985466,97.0,84.70984599493435
SHP0135,Reliable,232.79999999999998,158.65,162.96000000000004,0.97,66.45525017618043,69.24283154121864,68.65916549460852,97.0,76.75635352827148
SHP0136,Reliable,134.4,119.69999999999999,94.08000000000001,0.97,89.57011980267795,86.69354838709677,88.84200656352556,97.0,90.93431836014878
SHP0137,Reliable,228.0,156.75,159.6,0.97,67.58280479210713,70.09408602150538,69.64369432723863,97.0,77.44796156885084
SHP0138,Reliable,240.0,161.5,168.0,0.97,64.76391825229035,67.96594982078852,67.18237224566339,97.0,75.71894146740239
SHP0139,Reliable,168.0,133.0,117.60000000000001,0.97,81.67723749119098,80.73476702508961,81.95030473511486,97.0,86.09306207609312
SHP0140,Reliable,393.59999999999997,222.29999999999998,275.52000000000004,0.97,28.682170542635678,40.725806451612904,35.67744960150023,97.0,53.58748416886219
SHP0141,Reliable,247.2,164.35,173.04000000000002,0.97,63.07258632840029,66.68906810035843,65.70557899671824,97.0,74.68152940653333
SHP0142,Reliable,196.79999999999998,144.4,137.76000000000002,0.97,74.91190979563073,75.62724014336916,76.04313173933426,97.0,81.94341383261683
SHP0143,Reliable,249.6,165.29999999999998,174.72000000000003,0.97,62.50880902043693,66.26344086021506,65.21331458040318,97.0,74.33572538624364
SHP0144,Reliable,172.79999999999998,134.9,120.96000000000001,0.97,80.54968287526428,79.88351254480285,80.96577590248476,97.0,85.40145403551374
SHP0145,Reliable,271.2,173.85,189.84000000000003,0.97,57.434813248766744,62.432795698924735,60.78293483356774,97.0,71.22348920363642
SHP0146,Reliable,326.4,195.7,228.48000000000005,0.97,44.467935165609596,52.64336917562724,49.4608532583216,97.0,63.269996736973525
SHP0147,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0148,Reliable,165.6,132.04999999999998,115.92000000000002,0.97,82.24101479915433,81.16039426523298,82.44256915142991,97.0,86.43886609638281
SHP0149,Reliable,280.8,177.65,196.56000000000003,0.97,55.17970401691332,60.730286738351246,58.813877168307535,97.0,69.84027312247765
SHP0150,Reliable,170.4,133.95,119.28000000000002,0.97,81.11346018322763,80.30913978494624,81.4580403187998,97.0,85.74725805580343
SHP0151,Reliable,254.39999999999998,167.2,178.08000000000004,0.97,61.38125440451023,65.41218637992831,64.22878574777307,97.0,73.64411734566424
SHP0152,Reliable,345.59999999999997,203.29999999999998,241.92000000000002,0.97,39.95771670190276,49.23835125448029,45.522737927801224,97.0,60.50356457465601
SHP0153,Reliable,331.2,197.6,231.84000000000003,0.97,43.340380549682884,51.792114695340494,48.47632442569151,97.0,62.57838869639414
SHP0154,Reliable,216.0,152.0,151.20000000000002,0.97,70.40169133192389,72.22222222222221,72.10501640881387,97.0,79.1769816702993
SHP0155,Reliable,276.0,175.75,193.20000000000002,0.97,56.30725863284003,61.581541218637994,59.798406000937646,97.0,70.53188116305704
SHP0156,Reliable,247.2,164.35,173.04000000000002,0.97,63.07258632840029,66.68906810035843,65.70557899671824,97.0,74.68152940653333
SHP0157,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0158,Reliable,268.8,172.9,188.16000000000003,0.97,57.99859055673009,62.85842293906809,61.275199249882796,97.0,71.56929322392611
SHP0159,Reliable,285.59999999999997,179.54999999999998,199.92000000000002,0.97,54.05214940098663,59.87903225806453,57.829348335677444,97.0,69.14866508189827
SHP0160,Reliable,297.59999999999997,184.29999999999998,208.32000000000002,0.97,51.23326286116985,57.75089605734768,55.3680262541022,97.0,67.41964498044982
SHP0161,Reliable,208.79999999999998,149.15,146.16000000000003,0.97,72.09302325581397,73.49910394265233,73.58180965775902,97.0,80.21439373116837
SHP0162,Reliable,211.2,150.1,147.84000000000003,0.97,71.52924594785061,73.07347670250897,73.08954524144397,97.0,79.86858971087868
SHP0163,Reliable,211.2,150.1,147.84000000000003,0.97,71.52924594785061,73.07347670250897,73.08954524144397,97.0,79.86858971087868
SHP0164,Reliable,206.4,148.2,144.48,0.97,72.65680056377731,73.9247311827957,74.07407407407408,97.0,80.56019775145806
SHP0165,Reliable,204.0,147.25,142.8,0.97,73.22057787174067,74.35035842293907,74.56633849038911,97.0,80.90600177174775
SHP0166,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0167,Reliable,160.79999999999998,130.15,112.56,0.97,83.36856941508105,82.01164874551971,83.42709798406001,97.0,87.13047413696219
SHP0168,Reliable,357.59999999999997,208.04999999999998,250.32000000000002,0.97,37.13883016208599,47.11021505376344,43.06141584622597,97.0,58.774544473207555
SHP0169,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0170,Reliable,223.2,154.85,156.24,0.97,68.71035940803382,70.94534050179212,70.62822315986872,97.0,78.13956960943023
SHP0171,Reliable,213.6,151.04999999999998,149.52,0.97,70.96546863988723,72.6478494623656,72.59728082512893,97.0,79.52278569058899
SHP0172,Reliable,223.2,154.85,156.24,0.97,68.71035940803382,70.94534050179212,70.62822315986872,97.0,78.13956960943023
SHP0173,Reliable,295.2,183.35,206.64000000000001,0.97,51.797040169133204,58.176523297491045,55.86029067041726,97.0,67.76544900073951
SHP0174,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0175,Reliable,247.2,164.35,173.04000000000002,0.97,63.07258632840029,66.68906810035843,65.70557899671824,97.0,74.68152940653333
SHP0176,Reliable,189.6,141.54999999999998,132.72,0.97,76.60324171952078,76.90412186379929,77.51992498827943,97.0,82.9808258934859
SHP0177,Reliable,208.79999999999998,149.15,146.16000000000003,0.97,72.09302325581397,73.49910394265233,73.58180965775902,97.0,80.21439373116837
SHP0178,Reliable,139.2,121.6,97.44000000000001,0.97,88.44256518675124,85.84229390681004,87.85747773089545,97.0,90.24271031956941
SHP0179,Reliable,180.0,137.75,126.0,0.97,78.8583509513742,78.60663082437276,79.48898265353962,97.0,84.36404197464466
SHP0180,Reliable,309.59999999999997,189.04999999999998,216.72000000000003,0.97,48.41437632135308,55.622759856630836,52.90670417252695,97.0,65.69062487900136
SHP0181,Reliable,252.0,166.25,176.4,0.97,61.94503171247357,65.83781362007169,64.72105016408814,97.0,73.98992136595395
SHP0182,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0183,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0184,Reliable,163.2,131.1,114.24000000000002,0.97,82.80479210711769,81.58602150537635,82.93483356774496,97.0,86.7846701166725
SHP0185,Reliable,172.79999999999998,134.9,120.96000000000001,0.97,80.54968287526428,79.88351254480285,80.96577590248476,97.0,85.40145403551374
SHP0186,Reliable,326.4,195.7,228.48000000000005,0.97,44.467935165609596,52.64336917562724,49.4608532583216,97.0,63.269996736973525
SHP0187,Reliable,264.0,171.0,184.8,0.97,59.126145172656805,63.70967741935484,62.259728082512886,97.0,72.26090126450549
SHP0188,Reliable,261.59999999999997,170.04999999999998,183.12,0.97,59.68992248062017,64.13530465949822,62.751992498827946,97.0,72.60670528479518
SHP0189,Reliable,352.8,206.14999999999998,246.96000000000004,0.97,38.26638477801269,47.96146953405019,44.04594467885607,97.0,59.46615251378693
SHP0190,Reliable,266.4,171.95,186.48000000000002,0.97,58.56236786469346,63.28405017921147,61.76746366619784,97.0,71.9150972442158
SHP0191,Reliable,158.4,129.2,110.88000000000001,0.97,83.9323467230444,82.43727598566308,83.91936240037506,97.0,87.47627815725188
SHP0192,Reliable,168.0,133.0,117.60000000000001,0.97,81.67723749119098,80.73476702508961,81.95030473511486,97.0,86.09306207609312
SHP0193,Reliable,172.79999999999998,134.9,120.96000000000001,0.97,80.54968287526428,79.88351254480285,80.96577590248476,97.0,85.40145403551374
SHP0194,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0195,Reliable,201.6,146.29999999999998,141.12,0.97,73.78435517970402,74.77598566308245,75.05860290670418,97.0,81.25180579203746
SHP0196,Reliable,168.0,133.0,117.60000000000001,0.97,81.67723749119098,80.73476702508961,81.95030473511486,97.0,86.09306207609312
SHP0197,Reliable,283.2,178.6,198.24,0.97,54.61592670894997,60.30465949820789,58.321612751992504,97.0,69.49446910218796
SHP0198,Reliable,211.2,150.1,147.84000000000003,0.97,71.52924594785061,73.07347670250897,73.08954524144397,97.0,79.86858971087868
SHP0199,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0200,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0201,Reliable,120.0,114.0,84.0,0.97,92.95278365045807,89.24731182795699,91.79559306141584,97.0,93.00914248188693
SHP0202,Reliable,292.8,182.39999999999998,204.96000000000004,0.97,52.360817477096546,58.602150537634415,56.352555086732295,97.0,68.1112530210292
SHP0203,Reliable,235.2,159.6,164.64000000000001,0.97,65.89147286821706,68.81720430107528,68.16690107829348,97.0,76.41054950798178
SHP0204,Reliable,163.2,131.1,114.24000000000002,0.97,82.80479210711769,81.58602150537635,82.93483356774496,97.0,86.7846701166725
SHP0205,Reliable,182.4,138.7,127.68000000000002,0.97,78.29457364341086,78.18100358422939,78.99671823722456,97.0,84.01823795435497
SHP0206,Reliable,453.59999999999997,246.04999999999998,317.52000000000004,0.97,14.587737843551816,30.085125448028677,23.370839193624,97.0,44.94238366161992
SHP0207,Reliable,196.79999999999998,144.4,137.76000000000002,0.97,74.91190979563073,75.62724014336916,76.04313173933426,97.0,81.94341383261683
SHP0208,Reliable,336.0,199.5,235.20000000000002,0.97,42.21282593375617,50.94086021505376,47.49179559306141,97.0,61.88678065581476
