log_id,sensor_id,shipment_id,recorded_at,temperature_c,battery_level,signal_strength,network_status,transmission_status,buffer_status,retry_count,recovery_status
18350,S093,SHP0434,2026-08-07 08:21:00,4.670660184654945,77.39,90,Online,Uploaded,Not Buffered,0,Not Required
18351,S093,SHP0434,2026-08-07 08:26:00,4.903471444824858,98.55,83,Online,Uploaded,Not Buffered,0,Not Required
18352,S093,SHP0434,2026-08-07 08:31:00,4.8844090966935365,87.45,80,Online,Uploaded,Not Buffered,0,Not Required
18353,S093,SHP0434,2026-08-07 08:36:00,5.210045177154326,80.09,78,Online,Uploaded,Not Buffered,0,Not Required
18354,S093,SHP0434,2026-08-07 08:41:00,5.416765041670991,76.03,76,Online,Uploaded,Not Buffered,0,Not Required
18355,S093,SHP0434,2026-08-07 08:46:00,4.540717083211316,84.74,91,Online,Uploaded,Not Buffered,0,Not Required
18356,S093,SHP0434,2026-08-07 08:51:00,5.735501800364846,91.51,71,Online,Uploaded,Not Buffered,0,Not Required
18357,S093,SHP0434,2026-08-07 08:56:00,5.642276043128337,89.92,91,Online,Uploaded,Not Buffered,0,Not Required
18358,S093,SHP0434,2026-08-07 09:01:00,4.649870572963582,99.64,78,Online,Uploaded,Not Buffered,0,Not Required
18359,S093,SHP0434,2026-08-07 09:06:00,5.029120717744924,94.98,70,Online,Uploaded,Not Buffered,0,Not Required
18360,S093,SHP0434,2026-08-07 09:11:00,5.684323417645727,80.84,85,Online,Uploaded,Not Buffered,0,Not Required
18361,S093,SHP0434,2026-08-07 09:16:00,5.493167434670993,88.99,81,Online,Uploaded,Not Buffered,0,Not Required
18362,S093,SHP0434,2026-08-07 09:21:00,4.865302787980842,89.99,76,Online,Uploaded,Not Buffered,0,Not Required
18363,S093,SHP0434,2026-08-07 09:26:00,5.325735925827149,89.8,73,Online,Uploaded,Not Buffered,0,Not Required
18364,S093,SHP0434,2026-08-07 09:31:00,6.198879316687656,91.31,74,Online,Uploaded,Not Buffered,0,Not Required
18365,S093,SHP0434,2026-08-07 09:36:00,5.042063992740485,80.29,93,Online,Uploaded,Not Buffered,0,Not Required
18366,S093,SHP0434,2026-08-07 09:41:00,4.746940699423992,90.68,97,Online,Uploaded,Not Buffered,0,Not Required
18367,S093,SHP0434,2026-08-07 09:46:00,5.06896794083656,90.66,100,Online,Uploaded,Not Buffered,0,Not Required
18368,S093,SHP0434,2026-08-07 09:51:00,5.098620838198928,83.55,83,Online,Uploaded,Not Buffered,0,Not Required
18369,S093,SHP0434,2026-08-07 09:56:00,4.7901853043999605,87.46,73,Online,Uploaded,Not Buffered,0,Not Required
18370,S093,SHP0434,2026-08-07 10:01:00,5.176650027125687,71.42,80,Online,Uploaded,Not Buffered,0,Not Required
18371,S093,SHP0434,2026-08-07 10:06:00,4.498239576109,94.85,95,Online,Uploaded,Not Buffered,0,Not Required
18372,S093,SHP0434,2026-08-07 10:11:00,4.733786453196529,77.49,93,Online,Uploaded,Not Buffered,0,Not Required
18373,S093,SHP0434,2026-08-07 10:16:00,5.303297910461919,82.08,81,Online,Uploaded,Not Buffered,0,Not Required
18374,S093,SHP0434,2026-08-07 10:21:00,4.298051659383099,86.66,84,Online,Uploaded,Not Buffered,0,Not Required
18375,S093,SHP0434,2026-08-07 10:26:00,5.36126703679791,93.69,84,Online,Uploaded,Not Buffered,0,Not Required
18376,S093,SHP0434,2026-08-07 10:31:00,4.195207453717718,91.03,74,Online,Uploaded,Not Buffered,0,Not Required
18377,S093,SHP0434,2026-08-07 10:36:00,4.307470168449474,81.94,94,Online,Uploaded,Not Buffered,0,Not Required
18378,S093,SHP0434,2026-08-07 10:41:00,4.800408502777646,78.52,74,Online,Uploaded,Not Buffered,0,Not Required
18379,S093,SHP0434,2026-08-07 10:46:00,5.114745537127741,88.68,97,Online,Uploaded,Not Buffered,0,Not Required
18380,S093,SHP0434,2026-08-07 10:51:00,5.530105441250956,86.25,95,Online,Uploaded,Not Buffered,0,Not Required
18381,S093,SHP0434,2026-08-07 10:56:00,5.023049105263838,85.01,72,Online,Uploaded,Not Buffered,0,Not Required
18382,S093,SHP0434,2026-08-07 11:01:00,4.901378556969604,93.98,75,Online,Uploaded,Not Buffered,0,Not Required
18383,S093,SHP0434,2026-08-07 11:06:00,5.231832499193922,98.69,89,Online,Uploaded,Not Buffered,0,Not Required
18384,S093,SHP0434,2026-08-07 11:11:00,4.651640471812827,85.23,77,Online,Uploaded,Not Buffered,0,Not Required
18385,S093,SHP0434,2026-08-07 11:16:00,5.055766063738562,75.08,98,Online,Uploaded,Not Buffered,0,Not Required
18386,S093,SHP0434,2026-08-07 11:21:00,4.520221496817856,97.21,70,Online,Uploaded,Not Buffered,0,Not Required
18387,S093,SHP0434,2026-08-07 11:26:00,5.0330362067501655,79.84,72,Online,Uploaded,Not Buffered,0,Not Required
18388,S093,SHP0434,2026-08-07 11:31:00,4.948065469660238,87.61,78,Online,Uploaded,Not Buffered,0,Not Required
18389,S093,SHP0434,2026-08-07 11:36:00,4.678292831420233,84.9,84,Online,Uploaded,Not Buffered,0,Not Required
18390,S093,SHP0434,2026-08-07 11:41:00,5.066016254615096,87.23,78,Online,Uploaded,Not Buffered,0,Not Required
18391,S093,SHP0434,2026-08-07 11:46:00,5.063419861263857,82.0,77,Online,Uploaded,Not Buffered,0,Not Required
18392,S093,SHP0434,2026-08-07 11:51:00,5.470181604935654,82.25,72,Online,Uploaded,Not Buffered,0,Not Required
18393,S093,SHP0434,2026-08-07 11:56:00,4.357746638774885,83.21,81,Online,Uploaded,Not Buffered,0,Not Required
18394,S093,SHP0434,2026-08-07 12:01:00,4.969580436921183,80.39,96,Online,Uploaded,Not Buffered,0,Not Required
18395,S093,SHP0434,2026-08-07 12:06:00,4.695895040118608,97.07,86,Online,Uploaded,Not Buffered,0,Not Required
18396,S093,SHP0434,2026-08-07 12:11:00,5.347904823270516,98.76,75,Online,Uploaded,Not Buffered,0,Not Required
18397,S093,SHP0434,2026-08-07 12:16:00,5.301564826076853,98.4,92,Online,Uploaded,Not Buffered,0,Not Required
18398,S093,SHP0434,2026-08-07 12:21:00,5.203151938027449,81.6,94,Online,Uploaded,Not Buffered,0,Not Required
18399,S093,SHP0434,2026-08-07 12:26:00,4.718466696772214,87.02,96,Online,Uploaded,Not Buffered,0,Not Required
18400,S093,SHP0434,2026-08-07 12:31:00,5.354188233176038,89.7,80,Online,Uploaded,Not Buffered,0,Not Required
18401,S093,SHP0434,2026-08-07 12:36:00,4.387947628502667,97.87,92,Online,Uploaded,Not Buffered,0,Not Required
18402,S093,SHP0434,2026-08-07 12:41:00,4.305875718562891,94.44,91,Online,Uploaded,Not Buffered,0,Not Required
18403,S093,SHP0434,2026-08-07 12:46:00,4.48965160003923,95.72,98,Online,Uploaded,Not Buffered,0,Not Required
18404,S093,SHP0434,2026-08-07 12:51:00,4.986610075869238,86.88,74,Online,Uploaded,Not Buffered,0,Not Required
18405,S122,SHP0435,2026-08-01 07:30:00,5.270065760395317,92.21,78,Online,Uploaded,Not Buffered,0,Not Required
18406,S122,SHP0435,2026-08-01 07:35:00,3.80958701039619,83.74,80,Online,Uploaded,Not Buffered,0,Not Required
18407,S122,SHP0435,2026-08-01 07:40:00,5.5290971327519145,94.26,96,Online,Uploaded,Not Buffered,0,Not Required
18408,S122,SHP0435,2026-08-01 07:45:00,5.052444878471373,95.9,83,Online,Uploaded,Not Buffered,0,Not Required
18409,S122,SHP0435,2026-08-01 07:50:00,4.37289106096409,91.65,72,Online,Uploaded,Not Buffered,0,Not Required
18410,S122,SHP0435,2026-08-01 07:55:00,5.040378788115833,97.56,77,Online,Uploaded,Not Buffered,0,Not Required
18411,S122,SHP0435,2026-08-01 08:00:00,5.437010165871368,95.33,87,Online,Uploaded,Not Buffered,0,Not Required
18412,S122,SHP0435,2026-08-01 08:05:00,5.239776406122504,88.76,80,Online,Uploaded,Not Buffered,0,Not Required
18413,S122,SHP0435,2026-08-01 08:10:00,5.439629225021586,93.31,70,Online,Uploaded,Not Buffered,0,Not Required
18414,S122,SHP0435,2026-08-01 08:15:00,4.453501348241156,96.45,100,Online,Uploaded,Not Buffered,0,Not Required
18415,S122,SHP0435,2026-08-01 08:20:00,4.834397905944639,91.21,71,Online,Uploaded,Not Buffered,0,Not Required
18416,S122,SHP0435,2026-08-01 08:25:00,4.630123107790587,95.52,88,Online,Uploaded,Not Buffered,0,Not Required
18417,S122,SHP0435,2026-08-01 08:30:00,5.687032082017727,81.03,92,Online,Uploaded,Not Buffered,0,Not Required
18418,S122,SHP0435,2026-08-01 08:35:00,5.255745137394652,91.61,81,Online,Uploaded,Not Buffered,0,Not Required
18419,S122,SHP0435,2026-08-01 08:40:00,6.138803835583056,83.31,93,Online,Uploaded,Not Buffered,0,Not Required
18420,S122,SHP0435,2026-08-01 08:45:00,4.812956186633109,74.25,76,Online,Uploaded,Not Buffered,0,Not Required
18421,S122,SHP0435,2026-08-01 08:50:00,4.710130315327078,86.93,76,Online,Uploaded,Not Buffered,0,Not Required
18422,S122,SHP0435,2026-08-01 08:55:00,4.94286934456194,99.19,90,Online,Uploaded,Not Buffered,0,Not Required
18423,S122,SHP0435,2026-08-01 09:00:00,5.551342888569019,92.92,95,Online,Uploaded,Not Buffered,0,Not Required
18424,S122,SHP0435,2026-08-01 09:05:00,4.853552124249861,98.07,100,Online,Uploaded,Not Buffered,0,Not Required
18425,S122,SHP0435,2026-08-01 09:10:00,5.049775039162777,92.7,88,Online,Uploaded,Not Buffered,0,Not Required
18426,S122,SHP0435,2026-08-01 09:15:00,5.038676281154728,94.21,82,Online,Uploaded,Not Buffered,0,Not Required
18427,S122,SHP0435,2026-08-01 09:20:00,5.015798704480876,73.51,99,Online,Uploaded,Not Buffered,0,Not Required
18428,S122,SHP0435,2026-08-01 09:25:00,4.739040615815009,78.54,94,Online,Uploaded,Not Buffered,0,Not Required
18429,S122,SHP0435,2026-08-01 09:30:00,4.945083572835854,89.11,74,Online,Uploaded,Not Buffered,0,Not Required
18430,S122,SHP0435,2026-08-01 09:35:00,4.927958959459457,82.45,70,Online,Uploaded,Not Buffered,0,Not Required
18431,S122,SHP0435,2026-08-01 09:40:00,4.996974136130141,86.86,73,Online,Uploaded,Not Buffered,0,Not Required
18432,S122,SHP0435,2026-08-01 09:45:00,5.377406727261083,90.14,80,Online,Uploaded,Not Buffered,0,Not Required
18433,S122,SHP0435,2026-08-01 09:50:00,5.704251213849797,71.03,83,Online,Uploaded,Not Buffered,0,Not Required
18434,S122,SHP0435,2026-08-01 09:55:00,4.6638260949321175,84.78,86,Online,Uploaded,Not Buffered,0,Not Required
18435,S122,SHP0435,2026-08-01 10:00:00,4.843202550084914,99.86,71,Online,Uploaded,Not Buffered,0,Not Required
18436,S122,SHP0435,2026-08-01 10:05:00,4.669995240637525,74.07,84,Online,Uploaded,Not Buffered,0,Not Required
18437,S122,SHP0435,2026-08-01 10:10:00,5.074840614888909,74.2,91,Online,Uploaded,Not Buffered,0,Not Required
18438,S122,SHP0435,2026-08-01 10:15:00,4.78466021699561,95.74,98,Online,Uploaded,Not Buffered,0,Not Required
18439,S122,SHP0435,2026-08-01 10:20:00,5.095918733496796,97.79,77,Online,Uploaded,Not Buffered,0,Not Required
18440,S122,SHP0435,2026-08-01 10:25:00,5.441450764177914,76.44,92,Online,Uploaded,Not Buffered,0,Not Required
18441,S122,SHP0435,2026-08-01 10:30:00,3.989667325678156,86.47,100,Online,Uploaded,Not Buffered,0,Not Required
18442,S122,SHP0435,2026-08-01 10:35:00,5.196711955840277,72.0,100,Online,Uploaded,Not Buffered,0,Not Required
18443,S122,SHP0435,2026-08-01 10:40:00,4.815925180440848,92.75,70,Online,Uploaded,Not Buffered,0,Not Required
18444,S122,SHP0435,2026-08-01 10:45:00,5.184168907193755,88.53,88,Online,Uploaded,Not Buffered,0,Not Required
18445,S122,SHP0435,2026-08-01 10:50:00,4.64141222489992,95.57,82,Online,Uploaded,Not Buffered,0,Not Required
18446,S122,SHP0435,2026-08-01 10:55:00,5.47850439532275,99.36,83,Online,Uploaded,Not Buffered,0,Not Required
18447,S122,SHP0435,2026-08-01 11:00:00,5.365312247216114,74.92,84,Online,Uploaded,Not Buffered,0,Not Required
18448,S122,SHP0435,2026-08-01 11:05:00,5.227340859417057,75.98,70,Online,Uploaded,Not Buffered,0,Not Required
18449,S122,SHP0435,2026-08-01 11:10:00,5.317290287124039,76.71,84,Online,Uploaded,Not Buffered,0,Not Required
18450,S122,SHP0435,2026-08-01 11:15:00,4.70175181313113,77.51,94,Online,Uploaded,Not Buffered,0,Not Required
18451,S122,SHP0435,2026-08-01 11:20:00,4.752150498124284,99.61,77,Online,Uploaded,Not Buffered,0,Not Required
18452,S122,SHP0435,2026-08-01 11:25:00,5.300974480326992,80.85,82,Online,Uploaded,Not Buffered,0,Not Required
18453,S109,SHP0436,2026-08-06 08:27:00,-21.30709165710745,89.78,82,Online,Uploaded,Not Buffered,0,Not Required
18454,S109,SHP0436,2026-08-06 08:32:00,-20.42174598133677,84.71,80,Online,Uploaded,Not Buffered,0,Not Required
18455,S109,SHP0436,2026-08-06 08:37:00,-21.129436428512413,95.17,79,Online,Uploaded,Not Buffered,0,Not Required
18456,S109,SHP0436,2026-08-06 08:42:00,-20.79924224405575,75.81,97,Online,Uploaded,Not Buffered,0,Not Required
18457,S109,SHP0436,2026-08-06 08:47:00,-20.160300192297964,84.67,83,Online,Uploaded,Not Buffered,0,Not Required
18458,S109,SHP0436,2026-08-06 08:52:00,-21.28248934162723,79.53,71,Online,Uploaded,Not Buffered,0,Not Required
18459,S109,SHP0436,2026-08-06 08:57:00,-20.97249529966209,94.56,82,Online,Uploaded,Not Buffered,0,Not Required
18460,S109,SHP0436,2026-08-06 09:02:00,-20.57832673414508,88.03,76,Online,Uploaded,Not Buffered,0,Not Required
18461,S109,SHP0436,2026-08-06 09:07:00,-20.619489044449388,81.77,72,Online,Uploaded,Not Buffered,0,Not Required
18462,S109,SHP0436,2026-08-06 09:12:00,-21.131126124095744,87.91,93,Online,Uploaded,Not Buffered,0,Not Required
18463,S109,SHP0436,2026-08-06 09:17:00,-21.20669217500874,98.39,88,Online,Uploaded,Not Buffered,0,Not Required
18464,S109,SHP0436,2026-08-06 09:22:00,-21.09325437301802,78.12,80,Online,Uploaded,Not Buffered,0,Not Required
18465,S109,SHP0436,2026-08-06 09:27:00,-20.42085689353945,96.83,83,Online,Uploaded,Not Buffered,0,Not Required
18466,S109,SHP0436,2026-08-06 09:32:00,-21.111642342543977,85.98,90,Online,Uploaded,Not Buffered,0,Not Required
18467,S109,SHP0436,2026-08-06 09:37:00,-20.96875372300661,99.01,93,Online,Uploaded,Not Buffered,0,Not Required
18468,S109,SHP0436,2026-08-06 09:42:00,-21.17071458836937,89.83,92,Online,Uploaded,Not Buffered,0,Not Required
18469,S109,SHP0436,2026-08-06 09:47:00,,80.61,94,Online,Uploaded,Not Buffered,0,Not Required
18470,S109,SHP0436,2026-08-06 09:52:00,-20.93778998496654,85.08,100,Online,Uploaded,Not Buffered,0,Not Required
18471,S109,SHP0436,2026-08-06 09:57:00,-21.40137352430329,73.74,87,Online,Uploaded,Not Buffered,0,Not Required
18472,S109,SHP0436,2026-08-06 10:02:00,-21.387529645614,74.82,97,Online,Uploaded,Not Buffered,0,Not Required
18473,S109,SHP0436,2026-08-06 10:07:00,-21.799442226622205,99.43,76,Online,Uploaded,Not Buffered,0,Not Required
18474,S109,SHP0436,2026-08-06 10:12:00,-21.332528563650246,99.03,74,Online,Uploaded,Not Buffered,0,Not Required
18475,S109,SHP0436,2026-08-06 10:17:00,-20.68242167854713,75.28,95,Online,Uploaded,Not Buffered,0,Not Required
18476,S109,SHP0436,2026-08-06 10:22:00,-20.47049578479509,96.47,96,Online,Uploaded,Not Buffered,0,Not Required
18477,S109,SHP0436,2026-08-06 10:27:00,-20.72577665471313,79.49,74,Online,Uploaded,Not Buffered,0,Not Required
18478,S109,SHP0436,2026-08-06 10:32:00,-20.77814711974373,93.32,85,Online,Uploaded,Not Buffered,0,Not Required
18479,S109,SHP0436,2026-08-06 10:37:00,-21.05061041981146,71.46,98,Online,Uploaded,Not Buffered,0,Not Required
18480,S109,SHP0436,2026-08-06 10:42:00,-20.69003417803441,86.91,71,Online,Uploaded,Not Buffered,0,Not Required
18481,S109,SHP0436,2026-08-06 10:47:00,-20.885488710767245,71.55,86,Online,Uploaded,Not Buffered,0,Not Required
18482,S109,SHP0436,2026-08-06 10:52:00,-20.27822041120515,95.48,70,Online,Uploaded,Not Buffered,0,Not Required
18483,S109,SHP0436,2026-08-06 10:57:00,-21.039378125670694,78.82,94,Online,Uploaded,Not Buffered,0,Not Required
18484,S109,SHP0436,2026-08-06 11:02:00,-20.462796766505548,94.96,73,Online,Uploaded,Not Buffered,0,Not Required
18485,S109,SHP0436,2026-08-06 11:07:00,-20.650354367272858,93.62,89,Online,Uploaded,Not Buffered,0,Not Required
18486,S109,SHP0436,2026-08-06 11:12:00,-20.70582268551833,92.0,94,Online,Uploaded,Not Buffered,0,Not Required
18487,S043,SHP0437,2026-08-07 07:54:00,4.195403469815272,76.29,84,Online,Uploaded,Not Buffered,0,Not Required
18488,S043,SHP0437,2026-08-07 07:59:00,5.371675824619084,98.15,86,Online,Uploaded,Not Buffered,0,Not Required
18489,S043,SHP0437,2026-08-07 08:04:00,4.9489968084363385,81.77,78,Online,Uploaded,Not Buffered,0,Not Required
18490,S043,SHP0437,2026-08-07 08:09:00,4.822429402226043,92.75,99,Online,Uploaded,Not Buffered,0,Not Required
18491,S043,SHP0437,2026-08-07 08:14:00,4.406834783528835,88.92,77,Online,Uploaded,Not Buffered,0,Not Required
18492,S043,SHP0437,2026-08-07 08:19:00,4.997765146412727,84.88,93,Online,Uploaded,Not Buffered,0,Not Required
18493,S043,SHP0437,2026-08-07 08:24:00,5.013420638727297,95.34,77,Online,Uploaded,Not Buffered,0,Not Required
18494,S043,SHP0437,2026-08-07 08:29:00,,87.17,94,Online,Uploaded,Not Buffered,0,Not Required
18495,S043,SHP0437,2026-08-07 08:34:00,4.410687930842523,87.21,96,Online,Uploaded,Not Buffered,0,Not Required
18496,S043,SHP0437,2026-08-07 08:39:00,5.194647792051245,86.63,71,Online,Uploaded,Not Buffered,0,Not Required
18497,S043,SHP0437,2026-08-07 08:44:00,5.348682052424551,73.14,78,Online,Uploaded,Not Buffered,0,Not Required
18498,S043,SHP0437,2026-08-07 08:49:00,5.0761131639689685,87.23,73,Online,Uploaded,Not Buffered,0,Not Required
18499,S043,SHP0437,2026-08-07 08:54:00,5.460333859873745,98.39,80,Online,Uploaded,Not Buffered,0,Not Required
18500,S043,SHP0437,2026-08-07 08:59:00,4.9654460062594,84.93,82,Online,Uploaded,Not Buffered,0,Not Required
18501,S043,SHP0437,2026-08-07 09:04:00,4.978259490239919,76.57,86,Online,Uploaded,Not Buffered,0,Not Required
18502,S043,SHP0437,2026-08-07 09:09:00,4.633188788503684,76.03,73,Online,Uploaded,Not Buffered,0,Not Required
18503,S043,SHP0437,2026-08-07 09:14:00,4.375903208978513,80.5,70,Online,Uploaded,Not Buffered,0,Not Required
18504,S043,SHP0437,2026-08-07 09:19:00,5.741864853543834,97.98,74,Online,Uploaded,Not Buffered,0,Not Required
18505,S043,SHP0437,2026-08-07 09:24:00,5.452519620099898,89.12,87,Online,Uploaded,Not Buffered,0,Not Required
18506,S043,SHP0437,2026-08-07 09:29:00,4.442994973144609,93.79,90,Online,Uploaded,Not Buffered,0,Not Required
18507,S043,SHP0437,2026-08-07 09:34:00,5.062300763132512,80.75,75,Online,Uploaded,Not Buffered,0,Not Required
18508,S043,SHP0437,2026-08-07 09:39:00,4.959981475558533,73.11,72,Online,Uploaded,Not Buffered,0,Not Required
18509,S043,SHP0437,2026-08-07 09:44:00,4.890403010734783,97.09,100,Online,Uploaded,Not Buffered,0,Not Required
18510,S043,SHP0437,2026-08-07 09:49:00,4.8363928608740245,71.26,90,Online,Uploaded,Not Buffered,0,Not Required
18511,S043,SHP0437,2026-08-07 09:54:00,5.152507658787192,80.6,94,Online,Uploaded,Not Buffered,0,Not Required
18512,S043,SHP0437,2026-08-07 09:59:00,5.32727021018859,95.79,79,Online,Uploaded,Not Buffered,0,Not Required
18513,S043,SHP0437,2026-08-07 10:04:00,5.160956467611282,87.33,70,Online,Uploaded,Not Buffered,0,Not Required
18514,S043,SHP0437,2026-08-07 10:09:00,4.951792650248323,89.85,75,Online,Uploaded,Not Buffered,0,Not Required
18515,S043,SHP0437,2026-08-07 10:14:00,4.937109313243552,71.89,79,Online,Uploaded,Not Buffered,0,Not Required
18516,S043,SHP0437,2026-08-07 10:19:00,5.374725726769067,79.41,75,Online,Uploaded,Not Buffered,0,Not Required
18517,S043,SHP0437,2026-08-07 10:24:00,5.185377975246425,88.64,84,Online,Uploaded,Not Buffered,0,Not Required
18518,S043,SHP0437,2026-08-07 10:29:00,5.029075785214173,94.61,93,Online,Uploaded,Not Buffered,0,Not Required
18519,S043,SHP0437,2026-08-07 10:34:00,4.985639480959957,91.86,71,Online,Uploaded,Not Buffered,0,Not Required
18520,S043,SHP0437,2026-08-07 10:39:00,5.138108203844916,92.81,77,Online,Uploaded,Not Buffered,0,Not Required
18521,S043,SHP0437,2026-08-07 10:44:00,4.81266052457622,77.41,74,Online,Uploaded,Not Buffered,0,Not Required
18522,S043,SHP0437,2026-08-07 10:49:00,5.328615526923285,91.29,87,Online,Uploaded,Not Buffered,0,Not Required
18523,S043,SHP0437,2026-08-07 10:54:00,4.569656575264854,82.56,91,Online,Uploaded,Not Buffered,0,Not Required
18524,S043,SHP0437,2026-08-07 10:59:00,4.835417396093408,81.68,84,Online,Uploaded,Not Buffered,0,Not Required
18525,S043,SHP0437,2026-08-07 11:04:00,5.244442438178409,71.09,83,Online,Uploaded,Not Buffered,0,Not Required
18526,S043,SHP0437,2026-08-07 11:09:00,4.546846874658291,81.62,90,Online,Uploaded,Not Buffered,0,Not Required
18527,S043,SHP0437,2026-08-07 11:14:00,4.3707965829402,95.25,75,Online,Uploaded,Not Buffered,0,Not Required
18528,S043,SHP0437,2026-08-07 11:19:00,5.025231070171696,87.32,86,Online,Uploaded,Not Buffered,0,Not Required
18529,S043,SHP0437,2026-08-07 11:24:00,4.321416738221412,96.89,80,Online,Uploaded,Not Buffered,0,Not Required
18530,S043,SHP0437,2026-08-07 11:29:00,4.480478578379255,72.13,96,Online,Uploaded,Not Buffered,0,Not Required
18531,S043,SHP0437,2026-08-07 11:34:00,5.302637647402573,93.43,76,Online,Uploaded,Not Buffered,0,Not Required
18532,S043,SHP0437,2026-08-07 11:39:00,4.918085896957706,79.29,96,Online,Uploaded,Not Buffered,0,Not Required
18533,S043,SHP0437,2026-08-07 11:44:00,5.514194779883594,76.37,90,Online,Uploaded,Not Buffered,0,Not Required
18534,S043,SHP0437,2026-08-07 11:49:00,4.518074263625018,94.54,89,Online,Uploaded,Not Buffered,0,Not Required
18535,S043,SHP0437,2026-08-07 11:54:00,4.962419053747087,86.5,85,Online,Uploaded,Not Buffered,0,Not Required
18536,S043,SHP0437,2026-08-07 11:59:00,5.159833821283104,83.83,87,Online,Uploaded,Not Buffered,0,Not Required
18537,S043,SHP0437,2026-08-07 12:04:00,4.531794027948436,90.07,79,Online,Uploaded,Not Buffered,0,Not Required
18538,S043,SHP0437,2026-08-07 12:09:00,5.41270476179985,75.83,90,Online,Uploaded,Not Buffered,0,Not Required
18539,S043,SHP0437,2026-08-07 12:14:00,5.204271553266415,73.0,86,Online,Uploaded,Not Buffered,0,Not Required
18540,S043,SHP0437,2026-08-07 12:19:00,4.356285165325026,82.22,76,Online,Uploaded,Not Buffered,0,Not Required
18541,S064,SHP0438,2026-08-05 06:36:00,4.98490328151656,94.57,91,Online,Uploaded,Not Buffered,0,Not Required
18542,S064,SHP0438,2026-08-05 06:41:00,5.154382694503453,70.26,92,Online,Uploaded,Not Buffered,0,Not Required
18543,S064,SHP0438,2026-08-05 06:46:00,4.763977330588777,92.56,82,Online,Uploaded,Not Buffered,0,Not Required
18544,S064,SHP0438,2026-08-05 06:51:00,4.408054037796474,85.29,77,Online,Uploaded,Not Buffered,0,Not Required
18545,S064,SHP0438,2026-08-05 06:56:00,5.111383515778964,70.13,98,Online,Uploaded,Not Buffered,0,Not Required
18546,S064,SHP0438,2026-08-05 07:01:00,5.884497180113025,80.45,73,Online,Uploaded,Not Buffered,0,Not Required
18547,S064,SHP0438,2026-08-05 07:06:00,4.845206360336924,86.78,79,Online,Uploaded,Not Buffered,0,Not Required
18548,S064,SHP0438,2026-08-05 07:11:00,5.627696472513883,79.77,87,Online,Uploaded,Not Buffered,0,Not Required
18549,S064,SHP0438,2026-08-05 07:16:00,4.6990844712954125,76.7,77,Online,Uploaded,Not Buffered,0,Not Required
18550,S064,SHP0438,2026-08-05 07:21:00,5.086218254003981,73.16,97,Online,Uploaded,Not Buffered,0,Not Required
18551,S064,SHP0438,2026-08-05 07:26:00,5.308609012350448,84.1,96,Online,Uploaded,Not Buffered,0,Not Required
18552,S064,SHP0438,2026-08-05 07:31:00,4.996634533611454,71.69,83,Online,Uploaded,Not Buffered,0,Not Required
18553,S064,SHP0438,2026-08-05 07:36:00,4.880905740447507,94.88,84,Online,Uploaded,Not Buffered,0,Not Required
18554,S064,SHP0438,2026-08-05 07:41:00,5.290451008540149,95.27,82,Online,Uploaded,Not Buffered,0,Not Required
18555,S064,SHP0438,2026-08-05 07:46:00,5.756582046107688,72.14,85,Online,Uploaded,Not Buffered,0,Not Required
18556,S064,SHP0438,2026-08-05 07:51:00,5.120234769855653,99.63,74,Online,Uploaded,Not Buffered,0,Not Required
18557,S064,SHP0438,2026-08-05 07:56:00,4.7935759293878615,96.22,95,Online,Uploaded,Not Buffered,0,Not Required
18558,S064,SHP0438,2026-08-05 08:01:00,4.924099377096127,86.76,91,Online,Uploaded,Not Buffered,0,Not Required
18559,S064,SHP0438,2026-08-05 08:06:00,6.00788305825815,74.04,89,Online,Uploaded,Not Buffered,0,Not Required
18560,S064,SHP0438,2026-08-05 08:11:00,5.053962846535251,96.24,71,Online,Uploaded,Not Buffered,0,Not Required
18561,S064,SHP0438,2026-08-05 08:16:00,4.762234520568811,97.66,71,Online,Uploaded,Not Buffered,0,Not Required
18562,S064,SHP0438,2026-08-05 08:21:00,4.541972833406984,99.1,86,Online,Uploaded,Not Buffered,0,Not Required
18563,S064,SHP0438,2026-08-05 08:26:00,4.269639562354958,79.59,84,Online,Uploaded,Not Buffered,0,Not Required
18564,S064,SHP0438,2026-08-05 08:31:00,5.145433709538476,78.09,84,Online,Uploaded,Not Buffered,0,Not Required
18565,S064,SHP0438,2026-08-05 08:36:00,5.261856797129801,85.1,81,Online,Uploaded,Not Buffered,0,Not Required
18566,S064,SHP0438,2026-08-05 08:41:00,4.841321528013918,97.24,94,Online,Uploaded,Not Buffered,0,Not Required
18567,S011,SHP0439,2026-08-02 05:46:00,4.994011832787618,84.47,86,Online,Uploaded,Not Buffered,0,Not Required
18568,S011,SHP0439,2026-08-02 05:51:00,4.531815316284551,96.16,89,Online,Uploaded,Not Buffered,0,Not Required
18569,S011,SHP0439,2026-08-02 05:56:00,5.053171385931001,77.99,75,Online,Uploaded,Not Buffered,0,Not Required
18570,S011,SHP0439,2026-08-02 06:01:00,5.19259812822685,84.16,89,Online,Uploaded,Not Buffered,0,Not Required
18571,S011,SHP0439,2026-08-02 06:06:00,4.785934293132945,75.25,99,Online,Uploaded,Not Buffered,0,Not Required
18572,S011,SHP0439,2026-08-02 06:11:00,5.676181067834336,80.25,80,Online,Uploaded,Not Buffered,0,Not Required
18573,S011,SHP0439,2026-08-02 06:16:00,4.665157469301235,83.96,98,Online,Uploaded,Not Buffered,0,Not Required
