log_id,sensor_id,shipment_id,recorded_at,temperature_c,battery_level,signal_strength,network_status
19042,S131,SHP0449,2026-08-02 11:06:00,-21.5546240235124,71.63,83,Online
19043,S131,SHP0449,2026-08-02 11:11:00,-21.326642474855834,81.52,79,Online
19044,S131,SHP0449,2026-08-02 11:16:00,-21.04223718371547,99.66,84,Online
19045,S131,SHP0449,2026-08-02 11:21:00,-20.960624950430166,74.73,86,Online
19046,S131,SHP0449,2026-08-02 11:26:00,-21.090393281340898,71.34,90,Online
19047,S131,SHP0449,2026-08-02 11:31:00,-20.826317128855244,83.08,76,Online
19048,S131,SHP0449,2026-08-02 11:36:00,-20.60155808427316,81.72,70,Online
19049,S131,SHP0449,2026-08-02 11:41:00,-20.31091611571171,73.22,99,Online
19050,S131,SHP0449,2026-08-02 11:46:00,-20.76843479049084,93.87,92,Online
19051,S131,SHP0449,2026-08-02 11:51:00,-21.340933471381245,70.98,81,Online
19052,S131,SHP0449,2026-08-02 11:56:00,-21.058950490079127,75.54,96,Online
19053,S131,SHP0449,2026-08-02 12:01:00,-21.030140896503823,71.94,99,Online
19054,S131,SHP0449,2026-08-02 12:06:00,-20.794143904007537,70.89,78,Online
19055,S131,SHP0449,2026-08-02 12:11:00,-20.844732786626423,96.13,89,Online
19056,S131,SHP0449,2026-08-02 12:16:00,-20.179841339555395,76.79,85,Online
19057,S131,SHP0449,2026-08-02 12:21:00,-21.184605254101964,74.05,97,Online
19058,S131,SHP0449,2026-08-02 12:26:00,-20.84609978649328,93.12,95,Online
19059,S007,SHP0450,2026-08-01 07:22:00,5.941884559097637,78.59,80,Online
19060,S007,SHP0450,2026-08-01 07:27:00,4.76591724123856,79.73,70,Online
19061,S007,SHP0450,2026-08-01 07:32:00,5.058059478468142,89.05,93,Online
19062,S007,SHP0450,2026-08-01 07:37:00,4.622047799550394,74.7,78,Online
19063,S007,SHP0450,2026-08-01 07:42:00,5.032834759850973,73.42,90,Online
19064,S007,SHP0450,2026-08-01 07:47:00,4.687913140744944,82.36,97,Online
19065,S007,SHP0450,2026-08-01 07:52:00,5.418720361396539,78.33,88,Online
19066,S007,SHP0450,2026-08-01 07:57:00,5.058927543612558,76.71,80,Online
19067,S007,SHP0450,2026-08-01 08:02:00,4.625841096007083,98.35,75,Online
19068,S007,SHP0450,2026-08-01 08:07:00,5.336227079116669,92.36,86,Online
19069,S007,SHP0450,2026-08-01 08:12:00,5.071866415548635,72.2,99,Online
19070,S007,SHP0450,2026-08-01 08:17:00,5.381127510889382,89.97,87,Online
19071,S007,SHP0450,2026-08-01 08:22:00,4.540934948820901,86.62,81,Online
19072,S007,SHP0450,2026-08-01 08:27:00,5.147529764899464,77.19,72,Online
19073,S007,SHP0450,2026-08-01 08:32:00,5.309336677857884,85.58,100,Online
19074,S007,SHP0450,2026-08-01 08:37:00,4.830649003905705,79.99,100,Online
19075,S007,SHP0450,2026-08-01 08:42:00,4.49639890921274,75.6,77,Online
19076,S007,SHP0450,2026-08-01 08:47:00,4.983357001851842,81.34,77,Online
19077,S007,SHP0450,2026-08-01 08:52:00,5.491246117512372,83.31,95,Online
19078,S007,SHP0450,2026-08-01 08:57:00,5.450372132253623,92.72,87,Online
19079,S007,SHP0450,2026-08-01 09:02:00,4.828628626097769,89.61,99,Online
19080,S007,SHP0450,2026-08-01 09:07:00,4.486765825449423,78.9,82,Online
19081,S007,SHP0450,2026-08-01 09:12:00,4.827528111860171,94.96,80,Online
19082,S007,SHP0450,2026-08-01 09:17:00,4.812608939707235,82.26,74,Online
19083,S007,SHP0450,2026-08-01 09:22:00,5.178578713321911,73.57,80,Online
19084,S007,SHP0450,2026-08-01 09:27:00,4.957999398838352,70.33,84,Online
19085,S007,SHP0450,2026-08-01 09:32:00,4.6986943153051435,80.43,93,Online
19086,S007,SHP0450,2026-08-01 09:37:00,5.441705226904267,99.45,81,Online
19087,S007,SHP0450,2026-08-01 09:42:00,5.056170346977933,80.93,70,Online
19088,S007,SHP0450,2026-08-01 09:47:00,5.174166261092377,74.69,100,Online
19089,S007,SHP0450,2026-08-01 09:52:00,4.310005826347493,81.2,100,Online
19090,S007,SHP0450,2026-08-01 09:57:00,4.030294051721086,81.95,87,Online
19091,S007,SHP0450,2026-08-01 10:02:00,4.424981687422237,96.68,85,Online
19092,S007,SHP0450,2026-08-01 10:07:00,4.807782629757289,78.68,78,Online
19093,S007,SHP0450,2026-08-01 10:12:00,5.230542407045523,93.17,74,Online
19094,S007,SHP0450,2026-08-01 10:17:00,4.063101251837081,97.85,80,Online
19095,S007,SHP0450,2026-08-01 10:22:00,5.637140825748795,87.48,88,Online
19096,S007,SHP0450,2026-08-01 10:27:00,5.068226410708051,99.02,97,Online
19097,S007,SHP0450,2026-08-01 10:32:00,5.544117997179964,87.68,87,Online
19098,S007,SHP0450,2026-08-01 10:37:00,4.645611967010349,75.2,90,Online
19099,S007,SHP0450,2026-08-01 10:42:00,5.201543973668996,79.54,99,Online
19100,S007,SHP0450,2026-08-01 10:47:00,5.034078371988315,87.9,82,Online
19101,S007,SHP0450,2026-08-01 10:52:00,5.327074525221821,81.98,97,Online
19102,S007,SHP0450,2026-08-01 10:57:00,4.906483452960114,82.93,80,Online
19103,S007,SHP0450,2026-08-01 11:02:00,5.189286083603036,81.49,71,Online
19104,S007,SHP0450,2026-08-01 11:07:00,5.44087812750848,80.04,75,Online
19105,S145,SHP0451,2026-08-03 10:28:00,4.73952948244329,98.56,92,Online
19106,S145,SHP0451,2026-08-03 10:33:00,5.09689769299586,95.98,72,Online
19107,S145,SHP0451,2026-08-03 10:38:00,4.244855105111061,84.24,76,Online
19108,S145,SHP0451,2026-08-03 10:43:00,5.281001207625343,77.51,86,Online
19109,S145,SHP0451,2026-08-03 10:48:00,5.781865017384996,76.54,80,Online
19110,S145,SHP0451,2026-08-03 10:53:00,4.502225580900522,99.38,96,Online
19111,S145,SHP0451,2026-08-03 10:58:00,4.963447495828823,94.08,84,Online
19112,S145,SHP0451,2026-08-03 11:03:00,5.352192520365645,92.96,78,Online
19113,S145,SHP0451,2026-08-03 11:08:00,5.01256698938662,94.22,78,Online
19114,S145,SHP0451,2026-08-03 11:13:00,5.0660398205972905,85.9,80,Online
19115,S145,SHP0451,2026-08-03 11:18:00,4.843600223390545,90.07,70,Online
19116,S145,SHP0451,2026-08-03 11:23:00,4.828739098764834,99.81,89,Online
19117,S145,SHP0451,2026-08-03 11:28:00,,90.63,83,Online
19118,S145,SHP0451,2026-08-03 11:33:00,5.016668568855742,75.92,73,Online
19119,S145,SHP0451,2026-08-03 11:38:00,4.527423495369076,82.51,78,Online
19120,S145,SHP0451,2026-08-03 11:43:00,4.973591205621588,81.9,72,Online
19121,S145,SHP0451,2026-08-03 11:48:00,5.627413575483731,81.3,91,Online
19122,S145,SHP0451,2026-08-03 11:53:00,4.832346482564438,74.46,80,Online
19123,S145,SHP0451,2026-08-03 11:58:00,4.505098006850149,94.14,92,Online
19124,S145,SHP0451,2026-08-03 12:03:00,4.939433572805429,93.1,83,Online
19125,S145,SHP0451,2026-08-03 12:08:00,4.714154875150282,74.54,77,Online
19126,S102,SHP0452,2026-08-06 07:29:00,4.464663269871224,71.17,84,Online
19127,S102,SHP0452,2026-08-06 07:34:00,5.055667384693049,85.3,91,Online
19128,S102,SHP0452,2026-08-06 07:39:00,4.715887185139569,73.22,70,Online
19129,S102,SHP0452,2026-08-06 07:44:00,4.75011433325869,90.73,86,Online
19130,S102,SHP0452,2026-08-06 07:49:00,5.061370952154156,87.49,75,Online
19131,S102,SHP0452,2026-08-06 07:54:00,4.386730161855066,72.17,84,Online
19132,S102,SHP0452,2026-08-06 07:59:00,4.30337213989955,86.06,87,Online
19133,S102,SHP0452,2026-08-06 08:04:00,5.268348877800773,93.23,71,Online
19134,S102,SHP0452,2026-08-06 08:09:00,4.227666559710367,88.03,87,Online
19135,S102,SHP0452,2026-08-06 08:14:00,4.609328921877058,89.75,100,Online
19136,S102,SHP0452,2026-08-06 08:19:00,4.2800641858446244,83.42,77,Online
19137,S102,SHP0452,2026-08-06 08:24:00,4.805545413260467,98.45,95,Online
19138,S102,SHP0452,2026-08-06 08:29:00,5.171223499060466,89.98,87,Online
19139,S102,SHP0452,2026-08-06 08:34:00,5.044935179492951,95.94,99,Online
19140,S102,SHP0452,2026-08-06 08:39:00,5.956749355782914,94.56,93,Online
19141,S102,SHP0452,2026-08-06 08:44:00,5.434766247115601,73.58,98,Online
19142,S102,SHP0452,2026-08-06 08:49:00,4.62753685993736,96.83,74,Online
19143,S102,SHP0452,2026-08-06 08:54:00,4.521177998069436,73.3,86,Online
19144,S102,SHP0452,2026-08-06 08:59:00,6.0826751763902,97.78,94,Online
19145,S102,SHP0452,2026-08-06 09:04:00,5.425028802293345,70.25,77,Online
19146,S102,SHP0452,2026-08-06 09:09:00,5.235747842907829,85.64,70,Online
19147,S102,SHP0452,2026-08-06 09:14:00,5.029940724886247,79.71,70,Online
19148,S102,SHP0452,2026-08-06 09:19:00,5.109408626990007,94.19,87,Online
19149,S102,SHP0452,2026-08-06 09:24:00,4.40717068980703,96.18,89,Online
19150,S102,SHP0452,2026-08-06 09:29:00,5.0628156680787075,95.58,80,Online
19151,S102,SHP0452,2026-08-06 09:34:00,5.028492558983606,99.68,99,Online
19152,S102,SHP0452,2026-08-06 09:39:00,4.638344462759408,86.4,71,Online
19153,S137,SHP0453,2026-08-07 08:40:00,4.784589418572608,92.23,96,Online
19154,S137,SHP0453,2026-08-07 08:45:00,5.606070557377422,91.65,92,Online
19155,S137,SHP0453,2026-08-07 08:50:00,4.949930031882055,80.17,71,Online
19156,S137,SHP0453,2026-08-07 08:55:00,5.828468521013244,91.31,100,Online
19157,S137,SHP0453,2026-08-07 09:00:00,4.303728225405047,98.72,80,Online
19158,S137,SHP0453,2026-08-07 09:05:00,4.7911479255097005,91.62,86,Online
19159,S137,SHP0453,2026-08-07 09:10:00,4.381088579501233,82.96,91,Online
19160,S137,SHP0453,2026-08-07 09:15:00,,87.74,95,Online
19161,S137,SHP0453,2026-08-07 09:20:00,4.668717717736281,89.04,71,Online
19162,S137,SHP0453,2026-08-07 09:25:00,5.126123850708236,73.17,100,Online
19163,S137,SHP0453,2026-08-07 09:30:00,5.106730468432155,99.99,77,Online
19164,S137,SHP0453,2026-08-07 09:35:00,4.728283872148958,82.33,73,Online
19165,S137,SHP0453,2026-08-07 09:40:00,4.108880177065367,87.05,83,Online
19166,S137,SHP0453,2026-08-07 09:45:00,5.591077149212861,70.66,83,Online
19167,S137,SHP0453,2026-08-07 09:50:00,4.8856941135854575,98.82,74,Online
19168,S137,SHP0453,2026-08-07 09:55:00,4.553483931879544,74.82,72,Online
19169,S137,SHP0453,2026-08-07 10:00:00,5.1099723124280345,96.4,100,Online
19170,S137,SHP0453,2026-08-07 10:05:00,5.081778068209269,82.9,98,Online
19171,S137,SHP0453,2026-08-07 10:10:00,4.870929414000014,94.88,84,Online
19172,S137,SHP0453,2026-08-07 10:15:00,5.059412406256602,77.75,94,Online
19173,S137,SHP0453,2026-08-07 10:20:00,4.537988063836792,73.44,86,Online
19174,S137,SHP0453,2026-08-07 10:25:00,5.303965137270594,90.56,92,Online
19175,S137,SHP0453,2026-08-07 10:30:00,4.601253162097252,80.4,93,Online
19176,S137,SHP0453,2026-08-07 10:35:00,4.757772137878627,95.92,86,Online
19177,S137,SHP0453,2026-08-07 10:40:00,5.2595207264606305,93.32,82,Online
19178,S137,SHP0453,2026-08-07 10:45:00,5.481583586004094,83.71,71,Online
19179,S137,SHP0453,2026-08-07 10:50:00,5.6343098272185355,78.02,95,Online
19180,S137,SHP0453,2026-08-07 10:55:00,5.422319295386629,94.71,86,Online
19181,S137,SHP0453,2026-08-07 11:00:00,4.870371126479287,95.18,95,Online
19182,S137,SHP0453,2026-08-07 11:05:00,4.3835867723598145,97.04,88,Online
19183,S137,SHP0453,2026-08-07 11:10:00,5.562022234241157,79.63,93,Online
19184,S137,SHP0453,2026-08-07 11:15:00,5.54827839556199,95.42,72,Online
19185,S137,SHP0453,2026-08-07 11:20:00,4.731209538658602,70.13,82,Online
19186,S137,SHP0453,2026-08-07 11:25:00,5.3684756151298245,74.46,88,Online
19187,S137,SHP0453,2026-08-07 11:30:00,4.867128882427704,76.72,77,Online
19188,S137,SHP0453,2026-08-07 11:35:00,5.600510753404691,95.3,93,Online
19189,S137,SHP0453,2026-08-07 11:40:00,4.794054135038487,82.98,93,Online
19190,S137,SHP0453,2026-08-07 11:45:00,5.791460515019401,99.06,83,Online
19191,S137,SHP0453,2026-08-07 11:50:00,5.314448219039298,84.86,81,Online
19192,S137,SHP0453,2026-08-07 11:55:00,5.719017937874395,96.15,98,Online
19193,S137,SHP0453,2026-08-07 12:00:00,11.277037503262678,80.63,82,Online
19194,S137,SHP0453,2026-08-07 12:05:00,11.5518624602397,85.37,99,Online
19195,S137,SHP0453,2026-08-07 12:10:00,9.289653231451252,78.56,70,Online
19196,S137,SHP0453,2026-08-07 12:15:00,10.724098398319372,95.48,81,Online
19197,S137,SHP0453,2026-08-07 12:20:00,5.3596166131348495,77.05,79,Online
19198,S137,SHP0453,2026-08-07 12:25:00,5.958809567280475,87.09,86,Online
19199,S137,SHP0453,2026-08-07 12:30:00,5.1928159188878595,81.88,94,Online
19200,S137,SHP0453,2026-08-07 12:35:00,5.2896376810024375,73.01,90,Online
19201,S137,SHP0453,2026-08-07 12:40:00,4.8116678493984875,80.55,78,Online
19202,S137,SHP0453,2026-08-07 12:45:00,5.216551749054095,81.57,86,Online
19203,S137,SHP0453,2026-08-07 12:50:00,4.8480435165249665,91.72,98,Online
19204,S137,SHP0453,2026-08-07 12:55:00,5.0463443035368,86.91,99,Online
19205,S137,SHP0453,2026-08-07 13:00:00,5.069806264618318,75.7,80,Online
19206,S137,SHP0453,2026-08-07 13:05:00,4.859078050660332,73.91,98,Online
19207,S137,SHP0453,2026-08-07 13:10:00,5.025178038616797,95.41,74,Online
19208,S137,SHP0453,2026-08-07 13:15:00,4.849881932114632,84.15,70,Online
19209,S137,SHP0453,2026-08-07 13:20:00,4.848107549986464,99.8,74,Online
19210,S137,SHP0453,2026-08-07 13:25:00,5.430665860600909,91.82,98,Online
19211,S137,SHP0453,2026-08-07 13:30:00,5.070165456730565,97.52,87,Online
19212,S137,SHP0453,2026-08-07 13:35:00,5.138826508880111,77.64,82,Online
19213,S137,SHP0453,2026-08-07 13:40:00,4.417078092405785,75.59,99,Online
19214,S137,SHP0453,2026-08-07 13:45:00,5.169383332732156,96.78,73,Online
19215,S137,SHP0453,2026-08-07 13:50:00,5.212169385590095,95.99,91,Online
19216,S137,SHP0453,2026-08-07 13:55:00,4.840664550924499,94.44,81,Online
19217,S137,SHP0453,2026-08-07 14:00:00,5.834011870504277,93.38,99,Online
19218,S137,SHP0453,2026-08-07 14:05:00,4.084309094326374,77.54,85,Online
19219,S137,SHP0453,2026-08-07 14:10:00,5.313746854308219,81.91,87,Online
19220,S137,SHP0453,2026-08-07 14:15:00,5.285121921981945,92.38,86,Online
19221,S137,SHP0453,2026-08-07 14:20:00,5.216633172799765,79.69,92,Online
19222,S137,SHP0453,2026-08-07 14:25:00,5.070485082255449,76.0,86,Online
19223,S137,SHP0453,2026-08-07 14:30:00,5.220271729050015,79.37,77,Online
19224,S039,SHP0454,2026-08-07 05:10:00,-20.652729808177643,74.22,96,Online
19225,S039,SHP0454,2026-08-07 05:15:00,-21.290355033532798,84.21,90,Online
19226,S039,SHP0454,2026-08-07 05:20:00,-20.880321751127966,80.59,86,Online
19227,S039,SHP0454,2026-08-07 05:25:00,-21.07332673680932,97.84,87,Online
19228,S039,SHP0454,2026-08-07 05:30:00,-21.437507360090205,87.69,73,Online
19229,S039,SHP0454,2026-08-07 05:35:00,-20.713132010154684,83.0,70,Online
19230,S039,SHP0454,2026-08-07 05:40:00,-21.225744169873614,81.19,82,Online
19231,S039,SHP0454,2026-08-07 05:45:00,-21.599143469911787,75.88,89,Online
19232,S039,SHP0454,2026-08-07 05:50:00,-21.21564426428066,89.93,81,Online
19233,S039,SHP0454,2026-08-07 05:55:00,-21.319559559237252,82.44,89,Online
19234,S039,SHP0454,2026-08-07 06:00:00,-20.588608396323956,98.56,74,Online
19235,S039,SHP0454,2026-08-07 06:05:00,-20.93872274377677,90.65,83,Online
19236,S039,SHP0454,2026-08-07 06:10:00,-20.447046901724026,77.2,74,Online
19237,S039,SHP0454,2026-08-07 06:15:00,-21.26662249249322,77.08,87,Online
19238,S039,SHP0454,2026-08-07 06:20:00,-20.6503320512414,75.22,95,Online
19239,S039,SHP0454,2026-08-07 06:25:00,-19.864150834076835,76.92,80,Online
19240,S039,SHP0454,2026-08-07 06:30:00,-20.857587013149143,73.68,78,Online
19241,S039,SHP0454,2026-08-07 06:35:00,-20.65534045507074,88.39,76,Online
19242,S039,SHP0454,2026-08-07 06:40:00,-20.722592934309837,91.11,89,Online
19243,S039,SHP0454,2026-08-07 06:45:00,-21.56883013097033,98.96,81,Online
19244,S039,SHP0454,2026-08-07 06:50:00,-20.76567308101302,99.7,90,Online
19245,S039,SHP0454,2026-08-07 06:55:00,-20.877417471740173,86.83,96,Online
19246,S039,SHP0454,2026-08-07 07:00:00,-21.103898953359323,93.37,93,Online
19247,S039,SHP0454,2026-08-07 07:05:00,-21.353614549681954,74.83,71,Online
19248,S039,SHP0454,2026-08-07 07:10:00,-20.722406703869186,93.5,100,Online
19249,S039,SHP0454,2026-08-07 07:15:00,-21.38896149584425,95.51,96,Online
19250,S039,SHP0454,2026-08-07 07:20:00,-20.146541758127242,96.82,74,Online
19251,S039,SHP0454,2026-08-07 07:25:00,-20.95433236660475,72.64,70,Online
19252,S039,SHP0454,2026-08-07 07:30:00,-21.4893228191146,84.91,84,Online
19253,S039,SHP0454,2026-08-07 07:35:00,-21.205598511331335,99.19,91,Online
19254,S039,SHP0454,2026-08-07 07:40:00,-21.111253735315927,73.9,83,Online
19255,S039,SHP0454,2026-08-07 07:45:00,-20.03504933843046,80.89,79,Online
19256,S039,SHP0454,2026-08-07 07:50:00,-21.3538355787238,70.53,99,Online
19257,S039,SHP0454,2026-08-07 07:55:00,-21.046486905300554,81.6,93,Online
19258,S039,SHP0454,2026-08-07 08:00:00,-21.21513134794601,87.14,94,Online
19259,S039,SHP0454,2026-08-07 08:05:00,-20.800296605767333,83.64,78,Online
19260,S039,SHP0454,2026-08-07 08:10:00,-21.208753365482018,80.94,94,Online
19261,S039,SHP0454,2026-08-07 08:15:00,-21.455622666455884,78.33,76,Online
19262,S039,SHP0454,2026-08-07 08:20:00,-21.07811783191848,95.17,98,Online
19263,S039,SHP0454,2026-08-07 08:25:00,-21.119757537332898,90.9,79,Online
19264,S039,SHP0454,2026-08-07 08:30:00,-21.236897751049604,72.2,89,Online
19265,S039,SHP0454,2026-08-07 08:35:00,-21.21552414355885,76.51,93,Online
19266,S039,SHP0454,2026-08-07 08:40:00,-20.5261216808476,77.15,100,Online
19267,S039,SHP0454,2026-08-07 08:45:00,-21.127896085707,73.71,92,Online
19268,S039,SHP0454,2026-08-07 08:50:00,-21.453651064991373,82.94,86,Online
19269,S039,SHP0454,2026-08-07 08:55:00,-21.184846385519943,92.45,91,Online
19270,S039,SHP0454,2026-08-07 09:00:00,-20.978265736213842,84.06,100,Online
19271,S039,SHP0454,2026-08-07 09:05:00,-21.534507854620543,89.11,88,Online
19272,S003,SHP0455,2026-08-05 07:41:00,-20.349608815997442,89.04,90,Online
19273,S003,SHP0455,2026-08-05 07:46:00,-20.652968208997493,71.55,94,Online
19274,S003,SHP0455,2026-08-05 07:51:00,-20.42793090255249,72.93,99,Online
19275,S003,SHP0455,2026-08-05 07:56:00,-20.84314874980493,96.17,91,Online
19276,S003,SHP0455,2026-08-05 08:01:00,-21.83747898005204,70.05,79,Online
19277,S003,SHP0455,2026-08-05 08:06:00,-20.385866513344595,85.28,77,Online
19278,S003,SHP0455,2026-08-05 08:11:00,-21.34542734388396,92.25,77,Online
19279,S003,SHP0455,2026-08-05 08:16:00,-21.31287469760084,86.73,97,Online
19280,S003,SHP0455,2026-08-05 08:21:00,-20.937469942417824,70.54,82,Online
19281,S003,SHP0455,2026-08-05 08:26:00,-20.44870806133194,89.27,72,Online
19282,S003,SHP0455,2026-08-05 08:31:00,-20.57868514641904,84.06,84,Online
19283,S003,SHP0455,2026-08-05 08:36:00,-20.637487551929592,93.58,85,Online
19284,S003,SHP0455,2026-08-05 08:41:00,-21.12473082114982,80.37,94,Online
19285,S003,SHP0455,2026-08-05 08:46:00,-21.131043010436844,75.65,77,Online
19286,S003,SHP0455,2026-08-05 08:51:00,-20.861622532807974,92.41,99,Online
19287,S003,SHP0455,2026-08-05 08:56:00,-21.052028336513413,74.27,79,Online
19288,S003,SHP0455,2026-08-05 09:01:00,-20.644272837068257,76.35,80,Online
19289,S003,SHP0455,2026-08-05 09:06:00,-20.66795293420191,98.24,77,Online
19290,S003,SHP0455,2026-08-05 09:11:00,-20.76346347153092,74.02,74,Online
19291,S003,SHP0455,2026-08-05 09:16:00,-22.010384512707752,80.8,74,Online
19292,S003,SHP0455,2026-08-05 09:21:00,-20.948804654529095,84.78,94,Online
19293,S003,SHP0455,2026-08-05 09:26:00,-21.04354155229308,93.1,84,Online
19294,S003,SHP0455,2026-08-05 09:31:00,-20.93278975929619,83.69,84,Online
19295,S003,SHP0455,2026-08-05 09:36:00,-21.301729855418564,83.38,81,Online
19296,S003,SHP0455,2026-08-05 09:41:00,-21.52991436415969,71.44,80,Online
19297,S003,SHP0455,2026-08-05 09:46:00,-20.814744608009985,89.75,73,Online
19298,S003,SHP0455,2026-08-05 09:51:00,-21.142520527092824,85.77,86,Online
19299,S003,SHP0455,2026-08-05 09:56:00,-20.770122802516962,75.6,81,Online
19300,S003,SHP0455,2026-08-05 10:01:00,-21.268365751073908,98.07,73,Online
19301,S003,SHP0455,2026-08-05 10:06:00,-20.43363574380293,85.79,79,Online
19302,S003,SHP0455,2026-08-05 10:11:00,-20.599574062971694,99.86,83,Online
19303,S003,SHP0455,2026-08-05 10:16:00,-20.88126915658165,91.33,77,Online
19304,S003,SHP0455,2026-08-05 10:21:00,-21.08531536535438,85.94,76,Online
19305,S003,SHP0455,2026-08-05 10:26:00,-20.65903644888072,94.81,88,Online
19306,S003,SHP0455,2026-08-05 10:31:00,-20.842980873905038,92.98,92,Online
19307,S003,SHP0455,2026-08-05 10:36:00,-20.90456632482776,86.26,85,Online
19308,S003,SHP0455,2026-08-05 10:41:00,-20.582853836176156,96.2,86,Online
19309,S003,SHP0455,2026-08-05 10:46:00,-20.429385538237344,94.34,75,Online
19310,S003,SHP0455,2026-08-05 10:51:00,-21.50096447379422,92.74,70,Online
19311,S003,SHP0455,2026-08-05 10:56:00,-21.420153642939923,90.01,95,Online
19312,S003,SHP0455,2026-08-05 11:01:00,-21.31210429019152,79.94,84,Online
19313,S003,SHP0455,2026-08-05 11:06:00,-21.60096983905742,88.78,92,Online
19314,S002,SHP0456,2026-08-05 10:25:00,4.974900589772339,71.68,85,Online
19315,S002,SHP0456,2026-08-05 10:30:00,5.240046582097802,87.29,82,Online
19316,S002,SHP0456,2026-08-05 10:35:00,4.991432682019066,91.67,100,Online
19317,S002,SHP0456,2026-08-05 10:40:00,4.786351343354842,90.47,77,Online
19318,S002,SHP0456,2026-08-05 10:45:00,5.450583102851663,85.79,75,Online
19319,S002,SHP0456,2026-08-05 10:50:00,5.056222561282699,73.92,77,Online
19320,S002,SHP0456,2026-08-05 10:55:00,5.1371931869465275,71.64,90,Online
19321,S002,SHP0456,2026-08-05 11:00:00,5.461693921959904,79.52,99,Online
19322,S002,SHP0456,2026-08-05 11:05:00,4.950703224459547,72.44,83,Online
19323,S002,SHP0456,2026-08-05 11:10:00,5.824085629049872,91.38,83,Online
19324,S002,SHP0456,2026-08-05 11:15:00,4.820873998451294,89.36,92,Online
19325,S002,SHP0456,2026-08-05 11:20:00,5.79917928180516,98.51,88,Online
19326,S002,SHP0456,2026-08-05 11:25:00,4.610105927235032,92.38,83,Online
19327,S002,SHP0456,2026-08-05 11:30:00,5.206993961152176,89.35,84,Online
19328,S002,SHP0456,2026-08-05 11:35:00,4.742987132477505,89.94,86,Online
19329,S002,SHP0456,2026-08-05 11:40:00,5.447826446792437,85.59,72,Online
19330,S002,SHP0456,2026-08-05 11:45:00,4.8087069568566285,87.09,94,Online
19331,S002,SHP0456,2026-08-05 11:50:00,5.116348476257635,83.04,95,Online
19332,S002,SHP0456,2026-08-05 11:55:00,4.739783201583372,82.43,92,Online
19333,S002,SHP0456,2026-08-05 12:00:00,5.3748900694666455,72.35,99,Online
19334,S002,SHP0456,2026-08-05 12:05:00,4.737699495744344,96.09,77,Online
19335,S002,SHP0456,2026-08-05 12:10:00,5.673365937897067,88.55,80,Online
19336,S002,SHP0456,2026-08-05 12:15:00,4.601601157215444,93.41,79,Online
19337,S002,SHP0456,2026-08-05 12:20:00,4.461748832668741,99.34,80,Online
19338,S002,SHP0456,2026-08-05 12:25:00,5.380620831231634,74.05,88,Online
19339,S002,SHP0456,2026-08-05 12:30:00,4.763342543894591,73.44,72,Online
19340,S002,SHP0456,2026-08-05 12:35:00,4.997105074620186,80.06,87,Online
19341,S002,SHP0456,2026-08-05 12:40:00,4.871103538465712,75.19,84,Online
19342,S002,SHP0456,2026-08-05 12:45:00,4.474956693138924,88.98,100,Online
19343,S002,SHP0456,2026-08-05 12:50:00,4.969202534344665,88.91,100,Online
19344,S002,SHP0456,2026-08-05 12:55:00,5.505966357988921,88.56,72,Online
19345,S002,SHP0456,2026-08-05 13:00:00,5.401254801322226,76.41,84,Online
19346,S002,SHP0456,2026-08-05 13:05:00,5.09271710505037,87.13,85,Online
19347,S002,SHP0456,2026-08-05 13:10:00,5.444907317214043,82.03,74,Online
19348,S002,SHP0456,2026-08-05 13:15:00,4.576192566122329,85.16,76,Online
19349,S002,SHP0456,2026-08-05 13:20:00,4.869818268437998,87.5,95,Online
19350,S002,SHP0456,2026-08-05 13:25:00,5.1583219762920836,94.92,98,Online
19351,S002,SHP0456,2026-08-05 13:30:00,4.9478340692731555,92.97,79,Online
19352,S002,SHP0456,2026-08-05 13:35:00,4.901270667809377,98.31,88,Online
19353,S002,SHP0456,2026-08-05 13:40:00,4.5197425070715616,84.8,98,Online
19354,S067,SHP0457,2026-08-01 10:37:00,4.167463444542915,95.95,95,Online
19355,S067,SHP0457,2026-08-01 10:42:00,5.327146569979854,70.61,74,Online
19356,S067,SHP0457,2026-08-01 10:47:00,5.09728862930089,91.54,87,Online
19357,S067,SHP0457,2026-08-01 10:52:00,5.3607993512840375,70.7,73,Online
19358,S067,SHP0457,2026-08-01 10:57:00,4.8251056231366505,72.92,70,Online
19359,S067,SHP0457,2026-08-01 11:02:00,4.714888846068963,75.34,78,Online
19360,S067,SHP0457,2026-08-01 11:07:00,5.002619186654654,82.23,96,Online
19361,S067,SHP0457,2026-08-01 11:12:00,5.341679859445127,87.88,83,Online
19362,S067,SHP0457,2026-08-01 11:17:00,4.907419114004938,75.47,82,Online
19363,S067,SHP0457,2026-08-01 11:22:00,5.320714073731394,79.65,72,Online
19364,S067,SHP0457,2026-08-01 11:27:00,4.5974767977627655,87.59,80,Online
19365,S067,SHP0457,2026-08-01 11:32:00,4.935421146732053,77.6,73,Online
19366,S067,SHP0457,2026-08-01 11:37:00,4.971954342368788,93.02,88,Online
19367,S067,SHP0457,2026-08-01 11:42:00,5.490555977568768,71.28,94,Online
19368,S067,SHP0457,2026-08-01 11:47:00,5.083050959206363,81.93,92,Online
19369,S067,SHP0457,2026-08-01 11:52:00,5.698431007317678,88.97,73,Online
19370,S067,SHP0457,2026-08-01 11:57:00,4.460926080021007,90.12,95,Online
